"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1960,1,2,14,34,0,,673379883.314677,2961960193.04163,60691258401.7561,17,46,220,4,22,84,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1961,1,2,14,34,0,,683527382.183859,3018322745.34304,59801259973.6408,17,46,220,4,23,85,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1962,1,2,14,34,0,,739769140.238876,3203032205.37152,62300693349.3779,17,46,220,4,24,88,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1963,1,2,14,34,0,,780702118.078017,3661340239.87243,67365137173.109,17,46,220,4,24,88,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1964,1,2,14,34,0,,836334426.275335,3619351498.37155,74750570275.2939,17,46,220,4,24,88,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1965,1,2,14,34,0,,846913121.344586,3959064560.51803,80945536516.2784,17,46,220,4,24,94,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1966,1,2,14,34,0,,963337947.358538,4235065258.74264,84299489254.115,17,46,220,4,25,95,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1967,1,2,14,34,0,,1020588611.79434,3999504819.99978,84356497999.8995,17,46,220,4,25,97,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1968,1,2,14,34,0,,1113554537.9576,4256994800.1506,89341258253.0537,17,46,220,4,25,98,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1969,1,2,14,34,0,,1182543248.01802,5024112263.882,98062465661.6506,17,46,220,4,25,98,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1970,1,2,14,34,0,,1283696116.603,6765357214.51443,110615879006.808,17,46,220,4,26,104,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1971,1,2,14,34,0,,1411219993.66224,6285157880.77169,120324013615.796,17,46,220,4,26,106,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1972,1,2,14,34,0,,1652052088.52447,7424174602.70594,134899567329.366,17,46,220,4,26,106,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
"World","Africa","Eastern Africa","Bassas da India",1973,1,2,14,34,0,,1980906905.02664,9273635259.66565,159096269515.116,17,46,220,4,26,106,"r2","31,42,43,44",4,0.235294117647059,0.382352941176471,0
