"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India","1990",1,2,14,34,,,3855272.83921702,4417683.94508199,15627698.4025833,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,3855272.83921702
"World","Africa","Eastern Africa","Bassas da India","1991",1,2,14,34,,,3969833.95573745,4530941.8146124,15912786.8443913,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,3969833.95573745
"World","Africa","Eastern Africa","Bassas da India","1992",1,2,14,34,,,4098002.93807179,4666997.26741421,16294846.2070151,17,46,220,9,37,140,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4098002.93807179
"World","Africa","Eastern Africa","Bassas da India","1993",1,2,14,34,,,4231728.07761813,4823736.69494728,16542609.2945638,17,46,220,9,37,140,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4231728.07761813
"World","Africa","Eastern Africa","Bassas da India","1994",1,2,14,34,,,4361131.49757847,4985769.05433873,16818446.2319101,17,46,220,9,37,140,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4361131.49757847
"World","Africa","Eastern Africa","Bassas da India","1995",1,2,14,34,,,4497430.03013442,5128300.53844777,16988624.2985747,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4497430.03013442
"World","Africa","Eastern Africa","Bassas da India","1996",1,2,14,34,,,4627566.78283899,5272034.07280908,17269357.1638268,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4627566.78283899
"World","Africa","Eastern Africa","Bassas da India","1997",1,2,14,34,,,4759191.06558246,5413482.07939725,17558100.5804602,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4759191.06558246
"World","Africa","Eastern Africa","Bassas da India","1998",1,2,14,34,,,4890328.89755888,5553604.31082471,17840147.3060786,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,4890328.89755888
"World","Africa","Eastern Africa","Bassas da India","1999",1,2,14,34,,,5027233.52147814,5724470.804729,18193517.6042164,17,46,220,9,37,141,"r2","28,37,41,42,43,44,45,46,202",9,0.529411764705882,0.235294117647059,5027233.52147814
