"r0_label","r1_label","r2_label","v_label","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1,2,14,34,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Comoro Islands",1,2,14,28,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Djibouti",1,2,14,46,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Eritrea",1,2,14,45,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Glorioso Islands",1,2,14,30,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Ile Europa",1,2,14,35,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Ile Tromelin",1,2,14,36,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Juan de Nova Island",1,2,14,33,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Kenya",1,2,14,43,1,0.549305769142857,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","43",1,1,0,0.549305769142857
"World","Africa","Eastern Africa","Madagascar",1,2,14,42,1,0.488432251,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","42",1,1,0,0.488432251
"World","Africa","Eastern Africa","Mauritius",1,2,14,37,1,0.635644099428571,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","37",1,1,0,0.635644099428571
"World","Africa","Eastern Africa","Mayotte",1,2,14,29,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Mozambique",1,2,14,41,1,0.470861427142857,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","41",1,1,0,0.470861427142857
"World","Africa","Eastern Africa","R_union",1,2,14,32,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Seychelles",1,2,14,31,1,0.585945732571429,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","31",1,1,0,0.585945732571429
"World","Africa","Eastern Africa","Somalia",1,2,14,44,,,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.53845712452381
"World","Africa","Eastern Africa","Tanzania",1,2,14,202,1,0.500553467857143,0.53845712452381,0.520883852074074,0.606781005316149,17,46,220,6,27,115,"v","202",1,1,0,0.500553467857143
"World","Africa","Middle Africa","Angola",1,2,17,200,1,0.449607744571429,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"v","200",1,1,0,0.449607744571429
"World","Africa","Middle Africa","Cameroon",1,2,17,197,1,0.525487951714286,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"v","197",1,1,0,0.525487951714286
"World","Africa","Middle Africa","Democratic Republic of the Congo",1,2,17,199,,,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"r2","197,198,200",3,0.428571428571429,0.285714285714286,0.501210517380952
"World","Africa","Middle Africa","Equatorial Guinea",1,2,17,104,,,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"r2","197,198,200",3,0.428571428571429,0.285714285714286,0.501210517380952
"World","Africa","Middle Africa","Gabon",1,2,17,198,1,0.528535855857143,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"v","198",1,1,0,0.528535855857143
"World","Africa","Middle Africa","Republique du Congo",1,2,17,100,,,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"r2","197,198,200",3,0.428571428571429,0.285714285714286,0.501210517380952
"World","Africa","Middle Africa","Sao Tome and Principe",1,2,17,103,,,0.501210517380952,0.520883852074074,0.606781005316149,7,46,220,3,27,115,"r2","197,198,200",3,0.428571428571429,0.285714285714286,0.501210517380952
"World","Africa","Northern Africa","Algeria",1,2,15,84,1,0.541956818714286,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"v","84",1,1,0,0.541956818714286
"World","Africa","Northern Africa","Egypt",1,2,15,214,1,0.518187390142857,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"v","214",1,1,0,0.518187390142857
"World","Africa","Northern Africa","Libya",1,2,15,67,1,0.533223491285714,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"v","67",1,1,0,0.533223491285714
"World","Africa","Northern Africa","Morocco",1,2,15,62,1,0.587839323857143,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"v","62",1,1,0,0.587839323857143
"World","Africa","Northern Africa","Sudan",1,2,15,49,,,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"r2","61,62,67,84,214",5,0.714285714285714,0.142857142857143,0.552317841371429
"World","Africa","Northern Africa","Tunisia",1,2,15,61,1,0.580382182857143,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"v","61",1,1,0,0.580382182857143
"World","Africa","Northern Africa","Western Sahara",1,2,15,63,,,0.552317841371429,0.520883852074074,0.606781005316149,7,46,220,5,27,115,"r2","61,62,67,84,214",5,0.714285714285714,0.142857142857143,0.552317841371429
"World","Africa","Southern Africa","Namibia",1,2,18,101,1,0.561243122285714,0.592847577928571,0.520883852074074,0.606781005316149,2,46,220,2,27,115,"v","101",1,1,0,0.561243122285714
"World","Africa","Southern Africa","South Africa",1,2,18,102,1,0.624452033571429,0.592847577928571,0.520883852074074,0.606781005316149,2,46,220,2,27,115,"v","102",1,1,0,0.624452033571429
