"r0_label","r1_label","r2_label","v_label","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1,2,14,34,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Comoro Islands",1,2,14,28,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Djibouti",1,2,14,46,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Eritrea",1,2,14,45,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Glorioso Islands",1,2,14,30,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Ile Europa",1,2,14,35,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Ile Tromelin",1,2,14,36,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Juan de Nova Island",1,2,14,33,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Kenya",1,2,14,43,1,0.535483301,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","43",1,1,0,0.535483301
"World","Africa","Eastern Africa","Madagascar",1,2,14,42,1,0.482622508571429,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","42",1,1,0,0.482622508571429
"World","Africa","Eastern Africa","Mauritius",1,2,14,37,1,0.621459203714286,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","37",1,1,0,0.621459203714286
"World","Africa","Eastern Africa","Mayotte",1,2,14,29,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Mozambique",1,2,14,41,1,0.452297337428571,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","41",1,1,0,0.452297337428571
"World","Africa","Eastern Africa","R_union",1,2,14,32,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Seychelles",1,2,14,31,1,0.586219463428571,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","31",1,1,0,0.586219463428571
"World","Africa","Eastern Africa","Somalia",1,2,14,44,,,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"r2","31,37,41,42,43,202",6,0.352941176470588,0.323529411764706,0.532061712166667
"World","Africa","Eastern Africa","Tanzania",1,2,14,202,1,0.514288458857143,0.532061712166667,0.523460926645714,0.611091770765306,17,46,220,6,25,112,"v","202",1,1,0,0.514288458857143
"World","Africa","Middle Africa","Angola",1,2,17,200,,,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"r2","197,198",2,0.285714285714286,0.357142857142857,0.5368486
"World","Africa","Middle Africa","Cameroon",1,2,17,197,1,0.527649194142857,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"v","197",1,1,0,0.527649194142857
"World","Africa","Middle Africa","Democratic Republic of the Congo",1,2,17,199,,,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"r2","197,198",2,0.285714285714286,0.357142857142857,0.5368486
"World","Africa","Middle Africa","Equatorial Guinea",1,2,17,104,,,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"r2","197,198",2,0.285714285714286,0.357142857142857,0.5368486
"World","Africa","Middle Africa","Gabon",1,2,17,198,1,0.546048005857143,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"v","198",1,1,0,0.546048005857143
"World","Africa","Middle Africa","Republique du Congo",1,2,17,100,,,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"r2","197,198",2,0.285714285714286,0.357142857142857,0.5368486
"World","Africa","Middle Africa","Sao Tome and Principe",1,2,17,103,,,0.5368486,0.523460926645714,0.611091770765306,7,46,220,2,25,112,"r2","197,198",2,0.285714285714286,0.357142857142857,0.5368486
"World","Africa","Northern Africa","Algeria",1,2,15,84,1,0.530868143,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"v","84",1,1,0,0.530868143
"World","Africa","Northern Africa","Egypt",1,2,15,214,1,0.533065867428571,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"v","214",1,1,0,0.533065867428571
"World","Africa","Northern Africa","Libya",1,2,15,67,1,0.525554442714286,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"v","67",1,1,0,0.525554442714286
"World","Africa","Northern Africa","Morocco",1,2,15,62,1,0.592478407428571,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"v","62",1,1,0,0.592478407428571
"World","Africa","Northern Africa","Sudan",1,2,15,49,,,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"r2","62,67,84,214",4,0.571428571428571,0.214285714285714,0.545491715142857
"World","Africa","Northern Africa","Tunisia",1,2,15,61,,,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"r2","62,67,84,214",4,0.571428571428571,0.214285714285714,0.545491715142857
"World","Africa","Northern Africa","Western Sahara",1,2,15,63,,,0.545491715142857,0.523460926645714,0.611091770765306,7,46,220,4,25,112,"r2","62,67,84,214",4,0.571428571428571,0.214285714285714,0.545491715142857
"World","Africa","Southern Africa","Namibia",1,2,18,101,1,0.553831889571429,0.589101321,0.523460926645714,0.611091770765306,2,46,220,2,25,112,"v","101",1,1,0,0.553831889571429
"World","Africa","Southern Africa","South Africa",1,2,18,102,1,0.624370752428571,0.589101321,0.523460926645714,0.611091770765306,2,46,220,2,25,112,"v","102",1,1,0,0.624370752428571
"World","Africa","Western Africa","Benin",1,2,11,99,1,0.516146400142857,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","99",1,1,0,0.516146400142857
"World","Africa","Western Africa","Cape Verde",1,2,11,56,1,0.506652457571429,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","56",1,1,0,0.506652457571429
"World","Africa","Western Africa","Gambia",1,2,11,65,1,0.547156427857143,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","65",1,1,0,0.547156427857143
"World","Africa","Western Africa","Ghana",1,2,11,106,1,0.541804162285714,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","106",1,1,0,0.541804162285714
"World","Africa","Western Africa","Guinea",1,2,11,194,1,0.414864071857143,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","194",1,1,0,0.414864071857143
"World","Africa","Western Africa","Guinea Bissau",1,2,11,193,,,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"r2","56,64,65,66,96,97,99,106,194,195,196",11,0.846153846153846,0.0769230769230769,0.496389653688312
"World","Africa","Western Africa","Ivory Coast",1,2,11,195,1,0.479421130428571,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","195",1,1,0,0.479421130428571
"World","Africa","Western Africa","Liberia",1,2,11,97,1,0.530439982285714,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","97",1,1,0,0.530439982285714
"World","Africa","Western Africa","Mauritania",1,2,11,64,1,0.473761105571429,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","64",1,1,0,0.473761105571429
"World","Africa","Western Africa","Nigeria",1,2,11,196,1,0.524465628,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","196",1,1,0,0.524465628
"World","Africa","Western Africa","Senegal",1,2,11,66,1,0.522278941,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","66",1,1,0,0.522278941
"World","Africa","Western Africa","Sierra Leone",1,2,11,96,1,0.403295883571429,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"v","96",1,1,0,0.403295883571429
"World","Africa","Western Africa","Togo",1,2,11,98,,,0.496389653688312,0.523460926645714,0.611091770765306,13,46,220,11,25,112,"r2","56,64,65,66,96,97,99,106,194,195,196",11,0.846153846153846,0.0769230769230769,0.496389653688312
"World","Americas","Northern America","Canada",1,19,21,218,1,0.752829763285714,0.766956299428571,0.766956299428571,0.611091770765306,3,3,220,2,2,112,"v","218",1,1,0,0.752829763285714
"World","Americas","Northern America","Saint Pierre and Miquelon",1,19,21,219,,,0.766956299428571,0.766956299428571,0.611091770765306,3,3,220,2,2,112,"r2","163,218",2,0.666666666666667,0.166666666666667,0.766956299428571
"World","Americas","Northern America","United States",1,19,21,163,1,0.781082835571429,0.766956299428571,0.766956299428571,0.611091770765306,3,3,220,2,2,112,"v","163",1,1,0,0.781082835571429
"World","Asia","Eastern Asia","China",1,142,30,209,1,0.731648580714286,0.747026346785714,0.642255604331797,0.611091770765306,5,39,220,4,31,112,"v","209",1,1,0,0.731648580714286
"World","Asia","Eastern Asia","Japan",1,142,30,210,1,0.770822963142857,0.747026346785714,0.642255604331797,0.611091770765306,5,39,220,4,31,112,"v","210",1,1,0,0.770822963142857
"World","Asia","Eastern Asia","South Korea",1,142,30,20,1,0.731448782,0.747026346785714,0.642255604331797,0.611091770765306,5,39,220,4,31,112,"v","20",1,1,0,0.731448782
"World","Asia","Eastern Asia","Taiwan",1,142,30,14,1,0.754185061285714,0.747026346785714,0.642255604331797,0.611091770765306,5,39,220,4,31,112,"v","14",1,1,0,0.754185061285714
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1,142,35,26,,,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"r2","15,24,25,206,207,208,216,231,247",9,0.75,0.125,0.636984729444444
"World","Asia","South-Eastern Asia","Brunei",1,142,35,247,1,0.696384194285714,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","247",1,1,0,0.696384194285714
"World","Asia","South-Eastern Asia","Cambodia",1,142,35,24,1,0.572178197428571,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","24",1,1,0,0.572178197428571
"World","Asia","South-Eastern Asia","East Timor",1,142,35,231,1,0.467011529285714,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","231",1,1,0,0.467011529285714
"World","Asia","South-Eastern Asia","Indonesia",1,142,35,216,1,0.627901770285714,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","216",1,1,0,0.627901770285714
"World","Asia","South-Eastern Asia","Malaysia",1,142,35,206,1,0.722254131428571,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","206",1,1,0,0.722254131428571
"World","Asia","South-Eastern Asia","Myanmar",1,142,35,205,,,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"r2","15,24,25,206,207,208,216,231,247",9,0.75,0.125,0.636984729444444
"World","Asia","South-Eastern Asia","Oecussi Ambeno",1,142,35,237,,,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"r2","15,24,25,206,207,208,216,231,247",9,0.75,0.125,0.636984729444444
"World","Asia","South-Eastern Asia","Philippines",1,142,35,15,1,0.604631436428572,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","15",1,1,0,0.604631436428572
"World","Asia","South-Eastern Asia","Singapore",1,142,35,208,1,0.810430521714286,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","208",1,1,0,0.810430521714286
"World","Asia","South-Eastern Asia","Thailand",1,142,35,25,1,0.645292074571429,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","25",1,1,0,0.645292074571429
"World","Asia","South-Eastern Asia","Vietnam",1,142,35,207,1,0.586778709571429,0.636984729444444,0.642255604331797,0.611091770765306,12,39,220,9,31,112,"v","207",1,1,0,0.586778709571429
"World","Asia","Southern Asia","Bangladesh",1,142,34,204,1,0.521007222285714,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"v","204",1,1,0,0.521007222285714
"World","Asia","Southern Asia","British Indian Ocean Territory",1,142,34,38,,,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"r2","40,53,191,203,204",5,0.714285714285714,0.142857142857143,0.568415216257143
"World","Asia","Southern Asia","India",1,142,34,203,1,0.617255844428571,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"v","203",1,1,0,0.617255844428571
"World","Asia","Southern Asia","Iran",1,142,34,191,1,0.602340612857143,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"v","191",1,1,0,0.602340612857143
"World","Asia","Southern Asia","Maldives",1,142,34,39,,,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"r2","40,53,191,203,204",5,0.714285714285714,0.142857142857143,0.568415216257143
"World","Asia","Southern Asia","Pakistan",1,142,34,53,1,0.502775683,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"v","53",1,1,0,0.502775683
"World","Asia","Southern Asia","Sri Lanka",1,142,34,40,1,0.598696718714286,0.568415216257143,0.642255604331797,0.611091770765306,7,39,220,5,31,112,"v","40",1,1,0,0.598696718714286
"World","Asia","Western Asia","Bahrain",1,142,145,52,1,0.660881472142857,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","52",1,1,0,0.660881472142857
"World","Asia","Western Asia","Cyprus",1,142,145,81,1,0.617521419142857,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","81",1,1,0,0.617521419142857
"World","Asia","Western Asia","Georgia",1,142,145,74,1,0.581780139142857,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","74",1,1,0,0.581780139142857
"World","Asia","Western Asia","Iraq",1,142,145,192,,,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"r2","47,48,50,51,52,54,74,76,78,79,81,190,215",13,0.866666666666667,0.0666666666666667,0.642067669296703
"World","Asia","Western Asia","Israel",1,142,145,79,1,0.716550280142857,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","79",1,1,0,0.716550280142857
"World","Asia","Western Asia","Jordan",1,142,145,215,1,0.604651112714286,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","215",1,1,0,0.604651112714286
"World","Asia","Western Asia","Kuwait",1,142,145,51,1,0.652072451714286,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","51",1,1,0,0.652072451714286
"World","Asia","Western Asia","Lebanon",1,142,145,78,1,0.554010191714286,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","78",1,1,0,0.554010191714286
"World","Asia","Western Asia","Oman",1,142,145,48,1,0.664787282857143,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","48",1,1,0,0.664787282857143
"World","Asia","Western Asia","Qatar",1,142,145,190,1,0.768828873428571,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","190",1,1,0,0.768828873428571
"World","Asia","Western Asia","Saudi Arabia",1,142,145,50,1,0.742127983428571,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","50",1,1,0,0.742127983428571
"World","Asia","Western Asia","Syria",1,142,145,77,,,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"r2","47,48,50,51,52,54,74,76,78,79,81,190,215",13,0.866666666666667,0.0666666666666667,0.642067669296703
"World","Asia","Western Asia","Turkey",1,142,145,76,1,0.636047875714286,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","76",1,1,0,0.636047875714286
"World","Asia","Western Asia","United Arab Emirates",1,142,145,54,1,0.724022402,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","54",1,1,0,0.724022402
"World","Asia","Western Asia","Yemen",1,142,145,47,1,0.423598216714286,0.642067669296703,0.642255604331797,0.611091770765306,15,39,220,13,31,112,"v","47",1,1,0,0.423598216714286
"World","Europe","Eastern Europe","Bulgaria",1,150,151,71,1,0.61042552,0.604014948142857,0.663261941369458,0.611091770765306,5,43,220,5,29,112,"v","71",1,1,0,0.61042552
"World","Europe","Eastern Europe","Poland",1,150,151,178,1,0.637507351571429,0.604014948142857,0.663261941369458,0.611091770765306,5,43,220,5,29,112,"v","178",1,1,0,0.637507351571429
"World","Europe","Eastern Europe","Romania",1,150,151,72,1,0.581219702857143,0.604014948142857,0.663261941369458,0.611091770765306,5,43,220,5,29,112,"v","72",1,1,0,0.581219702857143
"World","Europe","Eastern Europe","Russia",1,150,151,73,1,0.599604135571429,0.604014948142857,0.663261941369458,0.611091770765306,5,43,220,5,29,112,"v","73",1,1,0,0.599604135571429
"World","Europe","Eastern Europe","Ukraine",1,150,151,75,1,0.591318030714286,0.604014948142857,0.663261941369458,0.611091770765306,5,43,220,5,29,112,"v","75",1,1,0,0.591318030714286
"World","Europe","Northern Europe","Ascension",1,150,154,85,,,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"r2","69,70,143,174,175,180,181,189,222,223",10,0.526315789473684,0.236842105263158,0.7159860845
"World","Europe","Northern Europe","Denmark",1,150,154,175,1,0.755128813142857,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"v","175",1,1,0,0.755128813142857
"World","Europe","Northern Europe","Estonia",1,150,154,70,1,0.663337356142857,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"v","70",1,1,0,0.663337356142857
"World","Europe","Northern Europe","Faeroe Islands",1,150,154,141,,,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"r2","69,70,143,174,175,180,181,189,222,223",10,0.526315789473684,0.236842105263158,0.7159860845
"World","Europe","Northern Europe","Falkland Islands",1,150,154,95,,,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"r2","69,70,143,174,175,180,181,189,222,223",10,0.526315789473684,0.236842105263158,0.7159860845
"World","Europe","Northern Europe","Finland",1,150,154,174,1,0.792292861285714,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"v","174",1,1,0,0.792292861285714
"World","Europe","Northern Europe","Greenland",1,150,154,145,,,0.7159860845,0.663261941369458,0.611091770765306,19,43,220,10,29,112,"r2","69,70,143,174,175,180,181,189,222,223",10,0.526315789473684,0.236842105263158,0.7159860845
