"rgn_id","avg3yr_2006","avg3yr_2007","avg3yr_2008","avg3yr_2009","avg3yr_2010","avg3yr_2011","avg3yr_2012","avg3yr_2013","avg3yr_2014","avg3yr_2015","avg3yr_2016","Reference_avg1979to2000monthlypixels","pctdevR_2006","pctdevR_2007","pctdevR_2008","pctdevR_2009","pctdevR_2010","pctdevR_2011","pctdevR_2012","pctdevR_2013","pctdevR_2014","pctdevR_2015","pctdevR_2016","Trend_2006to2010_pctdevRperyr","Trend_2007to2011_pctdevRperyr","Trend_2008to2012_pctdevRperyr","Trend_2009to2013_pctdevRperyr","Trend_2010to2014_pctdevRperyr","Trend_2011to2015_pctdevRperyr","Trend_2012to2016_pctdevRperyr","pole","rgn_typ","rgn_nam"
270,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Indian Ocean, Eastern"
276,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Pacific, Southwest"
277,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Pacific, Southeast"
248100,461.333333333333,472.666666666667,403,402.333333333333,365.666666666667,411,433,492.666666666667,499.666666666667,515,525,530.045454545455,0.870365606151559,0.891747420175514,0.760312151616499,0.759054397850385,0.689877940714061,0.775405196809879,0.816911071091673,0.929480033158963,0.94268644770317,0.971614784323815,0.990481090815539,-0.0567196531791919,-0.033991537376587,0.0170388751033918,0.0616404308202171,0.0956244302643498,0.0668288726682897,0.047652040030796,"s","eez-ccamlr","Antarctica"
248200,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
248300,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
248400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
248500,1112.66666666667,1124.66666666667,1139.33333333333,1144.33333333333,1133.33333333333,1129.66666666667,1127.33333333333,1119,1121,1132.66666666667,1145.33333333333,1108.27272727273,1.00396467339294,1.01479233314194,1.02802613950182,1.03253766439723,1.02261230962732,1.01930385803735,1.01719847975282,1.0096792715938,1.01148388155196,1.0220107729746,1.03343996937632,0.0054823247453565,0.000355660936573437,-0.00339379754242248,-0.00495193708127008,-0.00311764705882324,-2.95072292711047e-05,0.00440567711413471,"s","eez-ccamlr","Antarctica"
248600,796.666666666667,794,825.666666666667,873.666666666667,877.333333333333,910,928,948.333333333333,966,965.666666666667,935.666666666667,852.681818181818,0.934307088153242,0.93117970041047,0.968317429855891,1.02461040922579,1.02891056737211,1.06722106722107,1.08833093448478,1.11217726602342,1.13289620981929,1.13250528635144,1.09732217424525,0.0302510460251053,0.0357262804366118,0.029188534517562,0.0228920259442965,0.0245820668692991,0.0164102564102566,0.00352011494252829,"s","eez-ccamlr","Antarctica"
258410,1676.66666666667,1654,1680.33333333333,1676.33333333333,1708.66666666667,1649.66666666667,1641,1661,1719,1761.33333333333,1742.66666666667,1688.36363636364,0.993072008040778,0.979646780099074,0.995243736090171,0.992874578218106,1.0120252710173,0.977080192404336,0.971947017014861,0.983792806375188,1.01814559552014,1.0432191829995,1.03216311292986,0.00514910536779347,0.00118903667875821,-0.00626859750049607,-0.00586597733147761,0.00187280530628052,0.0182663164275615,0.018504976640262,"s","eez-ccamlr","Antarctica"
258420,1019,1043,1042.66666666667,1054.33333333333,1023,1021.33333333333,1023.33333333333,1035.66666666667,1034.66666666667,1034.33333333333,1017.66666666667,975.409090909091,1.04468987371266,1.06929493452631,1.06895319757056,1.08091399102164,1.0487907171816,1.04708203240288,1.04913245413735,1.06177672149991,1.06075151063268,1.06040977367693,1.04332292588968,0.00189728491985602,-0.00604026845637692,-0.00687340153452691,-0.00350932658868145,0.00368198110133556,0.00365535248041784,-0.0012377850162873,"s","eez-ccamlr","Antarctica"
258431,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258432,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258441,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258442,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258510,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258520,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
288100,864.333333333333,860.333333333333,877,886,888.666666666667,876,879,888,891.333333333333,889.666666666667,883.666666666667,861.318181818182,1.00350062448326,0.998856579942653,1.01820676552852,1.02865586574489,1.03175189543863,1.01704575439337,1.02052878779883,1.0309778880152,1.03484792513237,1.03291290657379,1.02594683976287,0.00860007713073675,0.0049980627663696,-0.000684150513112898,-0.000639578630549271,0.00195048762190497,0.00452815829528159,0.0012514220705345,"s","eez-ccamlr","Antarctica"
288200,925.333333333333,934.333333333333,931.666666666667,928.333333333333,911,901,906.333333333333,926,934.666666666667,929.333333333333,898.666666666667,931.727272727273,0.993137541874004,1.00279702084756,0.999934953003545,0.996357368198523,0.977753927212411,0.967021172797346,0.972745308485381,0.993853058835008,1.00315477932806,0.99743064364003,0.964516863433831,-0.00374639769452468,-0.0093471280770616,-0.00837209302325588,-0.00100538599640919,0.00793999268203327,0.00943396226415116,-0.00132401618242113,"s","eez-ccamlr","Antarctica"
288300,924,935.666666666667,891.666666666667,817,765,769.333333333333,797.333333333333,797.333333333333,811.666666666667,819,882.666666666667,903.454545454545,1.02274099416382,1.03565439055477,0.986952438451734,0.904306701549608,0.846749849064198,0.851546253437982,0.88253840477628,0.88253840477628,0.898403434628027,0.9065204266452,0.976990675521567,-0.0472582972582983,-0.0490915568222354,-0.0265046728971963,-0.000856793145654572,0.0158605664488003,0.0147746967071059,0.0241220735785992,"s","eez-ccamlr","Antarctica"
