"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years"
"New Caledonia",5,"ornamentals",1996,0,0,0,0,26
"New Caledonia",5,"ornamentals",1997,4,4,131,131,26
"New Caledonia",5,"ornamentals",1998,5,5,111,111,26
"New Caledonia",5,"ornamentals",1999,1,1,20,20,26
"New Caledonia",5,"ornamentals",2000,7,7,96,96,26
"New Caledonia",5,"ornamentals",2001,7,7,112,112,26
"New Caledonia",5,"ornamentals",2002,4,4,87,87,26
"New Caledonia",5,"ornamentals",2003,5,5,105,105,26
"New Caledonia",5,"ornamentals",2004,5,5,120,120,26
"New Caledonia",5,"ornamentals",2005,4,4,106,106,26
"New Caledonia",5,"ornamentals",2006,3,3,101,101,26
"New Caledonia",5,"ornamentals",2007,4,4,113,113,26
"New Caledonia",5,"ornamentals",2008,4,4,141,141,26
"New Caledonia",5,"ornamentals",2009,3,3,132,132,26
"New Caledonia",5,"seaweeds",2006,0,0,0,0,4
"New Caledonia",5,"seaweeds",2007,0,0,0,0,4
"New Caledonia",5,"seaweeds",2008,0,0,0,0,4
"New Caledonia",5,"seaweeds",2009,0,0,0,0,4
"New Caledonia",5,"shells",1999,98,98,351,351,11
"New Caledonia",5,"shells",2000,96,96,333,333,11
"New Caledonia",5,"shells",2001,343,343,542,542,11
"New Caledonia",5,"shells",2002,78,78,238,238,11
"New Caledonia",5,"shells",2003,100,100,365,365,11
"New Caledonia",5,"shells",2004,120,120,484,484,11
"New Caledonia",5,"shells",2005,153,153,699,699,11
"New Caledonia",5,"shells",2006,187,187,1129,1129,11
"New Caledonia",5,"shells",2007,198,198,1097,1097,11
"New Caledonia",5,"shells",2008,199,199,1124,1124,11
"New Caledonia",5,"shells",2009,277,277,1496,1496,11
"New Caledonia",5,"sponges",2002,0,0,0,0,8
"New Caledonia",5,"sponges",2003,0,0,0,0,8
"New Caledonia",5,"sponges",2004,0,0,0,0,8
"New Caledonia",5,"sponges",2005,0,0,0,0,8
"New Caledonia",5,"sponges",2006,0,0,0,0,8
"New Caledonia",5,"sponges",2007,0,0,0,0,8
"New Caledonia",5,"sponges",2008,0,0,0,0,8
"New Caledonia",5,"sponges",2009,0,0,0,0,8
"Vanuatu",6,"corals",1998,25,25,34,34,12
"Vanuatu",6,"corals",1999,48,48,54,54,12
"Vanuatu",6,"corals",2000,0,0,0,0,12
"Vanuatu",6,"corals",2001,29,29,99,99,12
"Vanuatu",6,"corals",2002,59,59,57,57,12
"Vanuatu",6,"corals",2003,63,63,219,219,12
"Vanuatu",6,"corals",2004,36,36,41,41,12
"Vanuatu",6,"corals",2005,32,32,15,15,12
"Vanuatu",6,"corals",2006,0,0,0,0,12
"Vanuatu",6,"corals",2007,0,0,0,0,12
"Vanuatu",6,"corals",2008,0,0,0,0,12
"Vanuatu",6,"corals",2009,0,0,0,0,12
"Vanuatu",6,"ornamentals",2003,,,366,366,7
"Vanuatu",6,"ornamentals",2004,,,475,475,7
"Vanuatu",6,"ornamentals",2005,,,662,662,7
"Vanuatu",6,"ornamentals",2006,0,0,0,0,7
"Vanuatu",6,"ornamentals",2007,0,0,0,0,7
"Vanuatu",6,"ornamentals",2008,0,0,0,0,7
"Vanuatu",6,"ornamentals",2009,0,0,0,0,7
"Vanuatu",6,"shells",2001,12,12,15,15,9
"Vanuatu",6,"shells",2002,0,0,0,0,9
"Vanuatu",6,"shells",2003,0,0,0,0,9
"Vanuatu",6,"shells",2004,0,0,0,0,9
"Vanuatu",6,"shells",2005,12,12,13,13,9
"Vanuatu",6,"shells",2006,11,11,55,55,9
"Vanuatu",6,"shells",2007,2,2,7,7,9
"Vanuatu",6,"shells",2008,10,10,25,25,9
"Vanuatu",6,"shells",2009,26,26,147,147,9
"Solomon Islands",7,"corals",1998,391,391,1007,1007,12
"Solomon Islands",7,"corals",1999,238,238,810,810,12
"Solomon Islands",7,"corals",2000,169,169,642,642,12
"Solomon Islands",7,"corals",2001,143,143,813,813,12
"Solomon Islands",7,"corals",2002,266,266,624,624,12
"Solomon Islands",7,"corals",2003,131,131,526,526,12
"Solomon Islands",7,"corals",2004,194,194,886,886,12
"Solomon Islands",7,"corals",2005,282,282,946,946,12
"Solomon Islands",7,"corals",2006,378,378,799,799,12
"Solomon Islands",7,"corals",2007,397,397,696,696,12
"Solomon Islands",7,"corals",2008,420,420,800,800,12
"Solomon Islands",7,"corals",2009,280,280,850,850,12
"Solomon Islands",7,"ornamentals",1996,,,50,50,14
"Solomon Islands",7,"ornamentals",1997,,,22,22,14
"Solomon Islands",7,"ornamentals",1998,,,36,36,14
"Solomon Islands",7,"ornamentals",1999,,,49,49,14
"Solomon Islands",7,"ornamentals",2000,,,3,3,14
"Solomon Islands",7,"ornamentals",2001,,,194,194,14
"Solomon Islands",7,"ornamentals",2002,41,41,43,43,14
"Solomon Islands",7,"ornamentals",2003,54,54,55,55,14
"Solomon Islands",7,"ornamentals",2004,80,80,66,66,14
"Solomon Islands",7,"ornamentals",2005,102,102,73,73,14
"Solomon Islands",7,"ornamentals",2006,143,143,96,96,14
"Solomon Islands",7,"ornamentals",2007,100,100,106,106,14
"Solomon Islands",7,"ornamentals",2008,69,69,68,68,14
"Solomon Islands",7,"ornamentals",2009,0,0,126,126,14
"Solomon Islands",7,"seaweeds",2004,168,168,148,148,6
"Solomon Islands",7,"seaweeds",2005,362,362,282,282,6
"Solomon Islands",7,"seaweeds",2006,147,147,106,106,6
"Solomon Islands",7,"seaweeds",2007,105,105,94,94,6
"Solomon Islands",7,"seaweeds",2008,50,50,60,60,6
"Solomon Islands",7,"seaweeds",2009,150,150,170,170,6
"Palau",8,"corals",1998,50,50,195,195,12
"Palau",8,"corals",1999,38,38,4,4,12
"Palau",8,"corals",2000,20,20,3,3,12
"Palau",8,"corals",2001,0,0,0,0,12
"Palau",8,"corals",2002,0,0,0,0,12
"Palau",8,"corals",2003,0,0,3,3,12
"Palau",8,"corals",2004,0,0,0,0,12
"Palau",8,"corals",2005,55,55,241,241,12
"Palau",8,"corals",2006,14,14,8,8,12
"Palau",8,"corals",2007,1,1,13,13,12
"Palau",8,"corals",2008,96,96,54,54,12
"Palau",8,"corals",2009,0,0,0,0,12
"Palau",8,"ornamentals",1995,,,19,19,15
"Palau",8,"ornamentals",1996,,,1,1,15
"Palau",8,"ornamentals",1997,,,0,0,15
"Palau",8,"ornamentals",1998,,,3,3,15
"Palau",8,"ornamentals",1999,,,0,0,15
"Palau",8,"ornamentals",2000,,,0,0,15
"Palau",8,"ornamentals",2001,,,0,0,15
"Palau",8,"ornamentals",2002,,,57,57,15
"Palau",8,"ornamentals",2003,,,105,105,15
"Palau",8,"ornamentals",2004,,,90,90,15
"Palau",8,"ornamentals",2005,,,62,62,15
"Palau",8,"ornamentals",2006,,,65,65,15
"Palau",8,"ornamentals",2007,,,66,66,15
"Palau",8,"ornamentals",2008,0,0,0,0,15
"Palau",8,"ornamentals",2009,0,0,0,0,15
"Palau",8,"seaweeds",2002,1,1,41,41,8
"Palau",8,"seaweeds",2003,0,0,0,0,8
"Palau",8,"seaweeds",2004,0,0,0,0,8
"Palau",8,"seaweeds",2005,0,0,0,0,8
"Palau",8,"seaweeds",2006,0,0,0,0,8
"Palau",8,"seaweeds",2007,0,0,0,0,8
"Palau",8,"seaweeds",2008,0,0,0,0,8
"Palau",8,"seaweeds",2009,0,0,0,0,8
"Palau",8,"shells",2003,3,3,4,4,7
"Palau",8,"shells",2004,0,0,0,0,7
"Palau",8,"shells",2005,0,0,0,0,7
"Palau",8,"shells",2006,6,6,19,19,7
"Palau",8,"shells",2007,0,0,0,0,7
"Palau",8,"shells",2008,0,0,0,0,7
"Palau",8,"shells",2009,0,0,0,0,7
"Micronesia",9,"corals",1998,26,26,129,129,12
"Micronesia",9,"corals",1999,44,44,173,173,12
"Micronesia",9,"corals",2000,16,16,44,44,12
"Micronesia",9,"corals",2001,0,0,0,0,12
"Micronesia",9,"corals",2002,12,12,137,137,12
"Micronesia",9,"corals",2003,3,3,44,44,12
"Micronesia",9,"corals",2004,0,0,8,8,12
"Micronesia",9,"corals",2005,40,40,39,39,12
"Micronesia",9,"corals",2006,151,151,79,79,12
"Micronesia",9,"corals",2007,24,24,66,66,12
"Micronesia",9,"corals",2008,15,15,24,24,12
"Micronesia",9,"corals",2009,2,2,48,48,12
"Micronesia",9,"ornamentals",1991,,,40,40,19
"Micronesia",9,"ornamentals",1992,,,40,40,19
"Micronesia",9,"ornamentals",1993,,,0,0,19
"Micronesia",9,"ornamentals",1994,,,0,0,19
"Micronesia",9,"ornamentals",1995,,,0,0,19
"Micronesia",9,"ornamentals",1996,,,19,19,19
"Micronesia",9,"ornamentals",1997,,,13,13,19
"Micronesia",9,"ornamentals",1998,1,1,33,33,19
"Micronesia",9,"ornamentals",1999,8,8,18,18,19
"Micronesia",9,"ornamentals",2000,5,5,10,10,19
"Micronesia",9,"ornamentals",2001,2,2,3,3,19
"Micronesia",9,"ornamentals",2002,0,0,2,2,19
"Micronesia",9,"ornamentals",2003,0,0,27,27,19
"Micronesia",9,"ornamentals",2004,0,0,21,21,19
"Micronesia",9,"ornamentals",2005,0,0,4,4,19
"Micronesia",9,"ornamentals",2006,0,0,0,0,19
"Micronesia",9,"ornamentals",2007,0,0,0,0,19
"Micronesia",9,"ornamentals",2008,0,0,5,5,19
"Micronesia",9,"ornamentals",2009,0,0,10,10,19
"Micronesia",9,"shells",2001,20,20,46,46,9
"Micronesia",9,"shells",2002,16,16,30,30,9
"Micronesia",9,"shells",2003,0,0,0,0,9
"Micronesia",9,"shells",2004,0,0,0,0,9
"Micronesia",9,"shells",2005,25,25,83,83,9
"Micronesia",9,"shells",2006,0,0,0,0,9
"Micronesia",9,"shells",2007,0,0,0,0,9
"Micronesia",9,"shells",2008,0,0,0,0,9
"Micronesia",9,"shells",2009,0,0,0,0,9
"Marshall Islands",11,"corals",1998,33,33,151,151,12
"Marshall Islands",11,"corals",1999,0,0,0,0,12
"Marshall Islands",11,"corals",2000,0,0,0,0,12
"Marshall Islands",11,"corals",2001,0,0,1,1,12
"Marshall Islands",11,"corals",2002,7,7,82,82,12
"Marshall Islands",11,"corals",2003,12,12,111,111,12
"Marshall Islands",11,"corals",2004,18,18,156,156,12
"Marshall Islands",11,"corals",2005,34,34,120,120,12
"Marshall Islands",11,"corals",2006,42,42,181,181,12
"Marshall Islands",11,"corals",2007,12,12,132,132,12
"Marshall Islands",11,"corals",2008,7,7,138,138,12
"Marshall Islands",11,"corals",2009,16,16,101,101,12
"Marshall Islands",11,"fish_oil",2002,5,5,4,4,8
"Marshall Islands",11,"fish_oil",2003,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2004,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2005,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2006,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2007,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2008,0,0,0,0,8
"Marshall Islands",11,"fish_oil",2009,0,0,0,0,8
"Marshall Islands",11,"ornamentals",1977,0,0,,,33
"Marshall Islands",11,"ornamentals",1978,0,0,,,33
"Marshall Islands",11,"ornamentals",1979,0,0,,,33
"Marshall Islands",11,"ornamentals",1980,0,0,,,33
"Marshall Islands",11,"ornamentals",1981,0,0,73,73,33
"Marshall Islands",11,"ornamentals",1982,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1983,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1984,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1985,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1986,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1987,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1988,0,0,110,110,33
"Marshall Islands",11,"ornamentals",1989,0,0,220,220,33
"Marshall Islands",11,"ornamentals",1990,0,0,170,170,33
"Marshall Islands",11,"ornamentals",1991,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1992,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1993,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1994,0,0,0,0,33
"Marshall Islands",11,"ornamentals",1995,0,0,478,478,33
"Marshall Islands",11,"ornamentals",1996,0,0,278,278,33
"Marshall Islands",11,"ornamentals",1997,0,0,109,109,33
"Marshall Islands",11,"ornamentals",1998,0,0,65,65,33
"Marshall Islands",11,"ornamentals",1999,0,0,47,47,33
"Marshall Islands",11,"ornamentals",2000,0,0,53,53,33
"Marshall Islands",11,"ornamentals",2001,0,0,104,104,33
"Marshall Islands",11,"ornamentals",2002,0,0,98,98,33
"Marshall Islands",11,"ornamentals",2003,0,0,102,102,33
"Marshall Islands",11,"ornamentals",2004,0,0,174,174,33
"Marshall Islands",11,"ornamentals",2005,0,0,245,245,33
"Marshall Islands",11,"ornamentals",2006,0,0,407,407,33
"Marshall Islands",11,"ornamentals",2007,0,0,439,439,33
"Marshall Islands",11,"ornamentals",2008,0,0,611,611,33
"Marshall Islands",11,"ornamentals",2009,0,0,889,889,33
"Marshall Islands",11,"shells",2004,,,3,3,6
"Marshall Islands",11,"shells",2005,,,0,0,6
"Marshall Islands",11,"shells",2006,10,10,35,35,6
"Marshall Islands",11,"shells",2007,21,21,67,67,6
"Marshall Islands",11,"shells",2008,4,4,1,1,6
"Marshall Islands",11,"shells",2009,1,1,0,0,6
"Taiwan",14,"corals",1976,63,63,82985,82985,34
"Taiwan",14,"corals",1977,100,100,80000,80000,34
"Taiwan",14,"corals",1978,226,226,117620,117620,34
"Taiwan",14,"corals",1979,213,213,104741,104741,34
"Taiwan",14,"corals",1980,12,12,66106,66106,34
"Taiwan",14,"corals",1981,42,42,37044,37044,34
"Taiwan",14,"corals",1982,37,37,48115,48115,34
"Taiwan",14,"corals",1983,64,64,29014,29014,34
"Taiwan",14,"corals",1984,78,78,9869,9869,34
"Taiwan",14,"corals",1985,121,121,10720,10720,34
"Taiwan",14,"corals",1986,70,70,42243,42243,34
"Taiwan",14,"corals",1987,104,104,93969,93969,34
"Taiwan",14,"corals",1988,107,107,5236,5236,34
"Taiwan",14,"corals",1989,132,132,5800,5800,34
"Taiwan",14,"corals",1990,0,0,0,0,34
"Taiwan",14,"corals",1991,0,0,0,0,34
"Taiwan",14,"corals",1992,0,0,0,0,34
"Taiwan",14,"corals",1993,0,0,0,0,34
"Taiwan",14,"corals",1994,1,1,691,691,34
"Taiwan",14,"corals",1995,3,3,793,793,34
"Taiwan",14,"corals",1996,6,6,1539,1539,34
"Taiwan",14,"corals",1997,2,2,638,638,34
"Taiwan",14,"corals",1998,2,2,1324,1324,34
"Taiwan",14,"corals",1999,4,4,1560,1560,34
"Taiwan",14,"corals",2000,2,2,1113,1113,34
"Taiwan",14,"corals",2001,3,3,627,627,34
"Taiwan",14,"corals",2002,31,31,817,817,34
"Taiwan",14,"corals",2003,16,16,1017,1017,34
"Taiwan",14,"corals",2004,15,15,824,824,34
"Taiwan",14,"corals",2005,19,19,807,807,34
"Taiwan",14,"corals",2006,37,37,620,620,34
"Taiwan",14,"corals",2007,27,27,818,818,34
"Taiwan",14,"corals",2008,24,24,990,990,34
"Taiwan",14,"corals",2009,5,5,551,551,34
"Taiwan",14,"fish_oil",1976,26,26,74,74,34
"Taiwan",14,"fish_oil",1977,0,0,0,0,34
"Taiwan",14,"fish_oil",1978,21,21,23,23,34
"Taiwan",14,"fish_oil",1979,32,32,36,36,34
"Taiwan",14,"fish_oil",1980,17,17,85,85,34
"Taiwan",14,"fish_oil",1981,0,0,12,12,34
"Taiwan",14,"fish_oil",1982,0,0,0,0,34
"Taiwan",14,"fish_oil",1983,0,0,0,0,34
"Taiwan",14,"fish_oil",1984,0,0,0,0,34
"Taiwan",14,"fish_oil",1985,0,0,0,0,34
"Taiwan",14,"fish_oil",1986,30,30,218,218,34
"Taiwan",14,"fish_oil",1987,35,35,305,305,34
"Taiwan",14,"fish_oil",1988,2,2,49,49,34
"Taiwan",14,"fish_oil",1989,144,144,450,450,34
"Taiwan",14,"fish_oil",1990,226,226,668,668,34
"Taiwan",14,"fish_oil",1991,439,439,1080,1080,34
"Taiwan",14,"fish_oil",1992,721,721,1076,1076,34
"Taiwan",14,"fish_oil",1993,669,669,875,875,34
"Taiwan",14,"fish_oil",1994,432,432,1084,1084,34
"Taiwan",14,"fish_oil",1995,360,360,901,901,34
"Taiwan",14,"fish_oil",1996,563,563,1128,1128,34
"Taiwan",14,"fish_oil",1997,54,54,1322,1322,34
"Taiwan",14,"fish_oil",1998,1009,1009,872,872,34
"Taiwan",14,"fish_oil",1999,18,18,139,139,34
"Taiwan",14,"fish_oil",2000,80,80,188,188,34
"Taiwan",14,"fish_oil",2001,275,275,309,309,34
"Taiwan",14,"fish_oil",2002,264,264,204,204,34
"Taiwan",14,"fish_oil",2003,67,67,56,56,34
"Taiwan",14,"fish_oil",2004,71,71,60,60,34
"Taiwan",14,"fish_oil",2005,35,35,119,119,34
"Taiwan",14,"fish_oil",2006,44,44,75,75,34
"Taiwan",14,"fish_oil",2007,35,35,274,274,34
"Taiwan",14,"fish_oil",2008,123,123,2080,2080,34
"Taiwan",14,"fish_oil",2009,47,47,687,687,34
"Taiwan",14,"ornamentals",1976,33,33,406,406,34
"Taiwan",14,"ornamentals",1977,19,19,36,36,34
"Taiwan",14,"ornamentals",1978,22,22,309,309,34
"Taiwan",14,"ornamentals",1979,203,203,812,812,34
"Taiwan",14,"ornamentals",1980,55,55,242,242,34
"Taiwan",14,"ornamentals",1981,4,4,106,106,34
"Taiwan",14,"ornamentals",1982,25,25,174,174,34
"Taiwan",14,"ornamentals",1983,7,7,73,73,34
"Taiwan",14,"ornamentals",1984,31,31,189,189,34
"Taiwan",14,"ornamentals",1985,25,25,234,234,34
"Taiwan",14,"ornamentals",1986,23,23,234,234,34
"Taiwan",14,"ornamentals",1987,13,13,375,375,34
"Taiwan",14,"ornamentals",1988,7,7,235,235,34
"Taiwan",14,"ornamentals",1989,4,4,777,777,34
"Taiwan",14,"ornamentals",1990,13,13,507,507,34
"Taiwan",14,"ornamentals",1991,12,12,620,620,34
"Taiwan",14,"ornamentals",1992,15,15,547,547,34
"Taiwan",14,"ornamentals",1993,25,25,781,781,34
"Taiwan",14,"ornamentals",1994,39,39,1139,1139,34
"Taiwan",14,"ornamentals",1995,54,54,1037,1037,34
"Taiwan",14,"ornamentals",1996,59,59,1068,1068,34
"Taiwan",14,"ornamentals",1997,77,77,823,823,34
"Taiwan",14,"ornamentals",1998,80,80,904,904,34
"Taiwan",14,"ornamentals",1999,69,69,1089,1089,34
"Taiwan",14,"ornamentals",2000,59,59,1427,1427,34
"Taiwan",14,"ornamentals",2001,59,59,1573,1573,34
"Taiwan",14,"ornamentals",2002,76,76,1733,1733,34
"Taiwan",14,"ornamentals",2003,91,91,1958,1958,34
"Taiwan",14,"ornamentals",2004,93,93,2149,2149,34
"Taiwan",14,"ornamentals",2005,111,111,2163,2163,34
"Taiwan",14,"ornamentals",2006,108,108,2475,2475,34
"Taiwan",14,"ornamentals",2007,117,117,2530,2530,34
"Taiwan",14,"ornamentals",2008,209,209,3071,3071,34
"Taiwan",14,"ornamentals",2009,104,104,2597,2597,34
"Taiwan",14,"seaweeds",1976,18,18,3452,3452,34
"Taiwan",14,"seaweeds",1977,24,24,2993,2993,34
"Taiwan",14,"seaweeds",1978,113,113,9565,9565,34
"Taiwan",14,"seaweeds",1979,166,166,11762,11762,34
"Taiwan",14,"seaweeds",1980,71,71,6825,6825,34
"Taiwan",14,"seaweeds",1981,27,27,534,534,34
"Taiwan",14,"seaweeds",1982,7,7,723,723,34
"Taiwan",14,"seaweeds",1983,16,16,9148,9148,34
"Taiwan",14,"seaweeds",1984,62,62,7846,7846,34
"Taiwan",14,"seaweeds",1985,21,21,3659,3659,34
"Taiwan",14,"seaweeds",1986,17,17,4083,4083,34
"Taiwan",14,"seaweeds",1987,13,13,4473,4473,34
"Taiwan",14,"seaweeds",1988,13,13,2217,2217,34
"Taiwan",14,"seaweeds",1989,964,964,416611,416611,34
"Taiwan",14,"seaweeds",1990,0,0,0,0,34
"Taiwan",14,"seaweeds",1991,0,0,0,0,34
"Taiwan",14,"seaweeds",1992,0,0,0,0,34
"Taiwan",14,"seaweeds",1993,0,0,0,0,34
"Taiwan",14,"seaweeds",1994,1237,1237,23528,23528,34
"Taiwan",14,"seaweeds",1995,1213,1213,23693,23693,34
"Taiwan",14,"seaweeds",1996,954,954,16243,16243,34
"Taiwan",14,"seaweeds",1997,579,579,8913,8913,34
"Taiwan",14,"seaweeds",1998,819,819,12500,12500,34
"Taiwan",14,"seaweeds",1999,600,600,9633,9633,34
"Taiwan",14,"seaweeds",2000,428,428,6592,6592,34
"Taiwan",14,"seaweeds",2001,473,473,6915,6915,34
"Taiwan",14,"seaweeds",2002,375,375,5349,5349,34
"Taiwan",14,"seaweeds",2003,480,480,6559,6559,34
"Taiwan",14,"seaweeds",2004,682,682,8195,8195,34
"Taiwan",14,"seaweeds",2005,399,399,5194,5194,34
"Taiwan",14,"seaweeds",2006,425,425,4854,4854,34
"Taiwan",14,"seaweeds",2007,393,393,4115,4115,34
"Taiwan",14,"seaweeds",2008,429,429,4689,4689,34
"Taiwan",14,"seaweeds",2009,435,435,5215,5215,34
"Taiwan",14,"shells",1976,327,327,7389,7389,34
"Taiwan",14,"shells",1977,300,300,7000,7000,34
"Taiwan",14,"shells",1978,166,166,10509,10509,34
"Taiwan",14,"shells",1979,249,249,14223,14223,34
"Taiwan",14,"shells",1980,136,136,18176,18176,34
"Taiwan",14,"shells",1981,286,286,13198,13198,34
"Taiwan",14,"shells",1982,118,118,7446,7446,34
"Taiwan",14,"shells",1983,281,281,19990,19990,34
"Taiwan",14,"shells",1984,316,316,15004,15004,34
"Taiwan",14,"shells",1985,446,446,13514,13514,34
"Taiwan",14,"shells",1986,683,683,15812,15812,34
"Taiwan",14,"shells",1987,857,857,14942,14942,34
"Taiwan",14,"shells",1988,838,838,15397,15397,34
"Taiwan",14,"shells",1989,499,499,3264,3264,34
"Taiwan",14,"shells",1990,0,0,0,0,34
"Taiwan",14,"shells",1991,0,0,0,0,34
"Taiwan",14,"shells",1992,0,0,0,0,34
"Taiwan",14,"shells",1993,0,0,0,0,34
"Taiwan",14,"shells",1994,95,95,107,107,34
"Taiwan",14,"shells",1995,77,77,199,199,34
"Taiwan",14,"shells",1996,66,66,224,224,34
"Taiwan",14,"shells",1997,32,32,72,72,34
"Taiwan",14,"shells",1998,16,16,39,39,34
"Taiwan",14,"shells",1999,62,62,52,52,34
"Taiwan",14,"shells",2000,81,81,79,79,34
"Taiwan",14,"shells",2001,75,75,135,135,34
"Taiwan",14,"shells",2002,76,76,89,89,34
"Taiwan",14,"shells",2003,121,121,60,60,34
"Taiwan",14,"shells",2004,52,52,25,25,34
"Taiwan",14,"shells",2005,11,11,5,5,34
"Taiwan",14,"shells",2006,7,7,7,7,34
"Taiwan",14,"shells",2007,103,103,33,33,34
"Taiwan",14,"shells",2008,17,17,4,4,34
"Taiwan",14,"shells",2009,0,0,3,3,34
"Taiwan",14,"sponges",1978,,,17,17,32
"Taiwan",14,"sponges",1979,,,0,0,32
"Taiwan",14,"sponges",1980,1,1,61,61,32
"Taiwan",14,"sponges",1981,0,0,0,0,32
"Taiwan",14,"sponges",1982,0,0,0,0,32
"Taiwan",14,"sponges",1983,0,0,0,0,32
"Taiwan",14,"sponges",1984,0,0,18,18,32
"Taiwan",14,"sponges",1985,1,1,240,240,32
"Taiwan",14,"sponges",1986,0,0,153,153,32
"Taiwan",14,"sponges",1987,2,2,446,446,32
"Taiwan",14,"sponges",1988,1,1,219,219,32
"Taiwan",14,"sponges",1989,1,1,681,681,32
"Taiwan",14,"sponges",1990,0,0,0,0,32
"Taiwan",14,"sponges",1991,0,0,0,0,32
"Taiwan",14,"sponges",1992,0,0,0,0,32
"Taiwan",14,"sponges",1993,0,0,0,0,32
"Taiwan",14,"sponges",1994,5,5,35,35,32
"Taiwan",14,"sponges",1995,0,0,0,0,32
"Taiwan",14,"sponges",1996,0,0,4,4,32
"Taiwan",14,"sponges",1997,0,0,1,1,32
"Taiwan",14,"sponges",1998,0,0,0,0,32
"Taiwan",14,"sponges",1999,0,0,3,3,32
"Taiwan",14,"sponges",2000,0,0,37,37,32
"Taiwan",14,"sponges",2001,1,1,23,23,32
"Taiwan",14,"sponges",2002,5,5,47,47,32
"Taiwan",14,"sponges",2003,2,2,49,49,32
"Taiwan",14,"sponges",2004,3,3,24,24,32
"Taiwan",14,"sponges",2005,2,2,24,24,32
"Taiwan",14,"sponges",2006,3,3,52,52,32
"Taiwan",14,"sponges",2007,2,2,28,28,32
"Taiwan",14,"sponges",2008,1,1,34,34,32
"Taiwan",14,"sponges",2009,5,5,84,84,32
"Philippines",15,"corals",1991,1789,1789,3426,3426,19
"Philippines",15,"corals",1992,3135,3135,4946,4946,19
"Philippines",15,"corals",1993,1656,1656,2882,2882,19
"Philippines",15,"corals",1994,2260,2260,4072,4072,19
"Philippines",15,"corals",1995,1785,1785,3452,3452,19
"Philippines",15,"corals",1996,1925,1925,3090,3090,19
