"rgn_id","trend","whencev01","whence_choice"
1,-0.193744288990014,"XP","coastalpop"
2,-0.194341065440978,"XP","coastalpop"
3,0.0318713282431069,"XP","coastalpop"
4,NA,"XSI","southern"
5,-0.514724347369034,"OD","OD"
6,0.125436950876187,"XP","coastalpop"
7,0.159476633614211,"XP","coastalpop"
8,0.0961349286542966,"XP","coastalpop"
9,0.114426495571812,"XP","coastalpop"
10,0.111090543981872,"XP","coastalpop"
11,0.363636363636364,"OD","OD"
12,NA,NA,NA
13,0.137660194180311,"XP","coastalpop"
14,1,"OD","OD"
15,0.110615850895848,"OD","OD"
16,-0.437110579548568,"OD","OD"
17,-0.707935679308256,"OD","OD"
18,-0.770400580651838,"OD","OD"
19,0.0768089772360324,"XP","coastalpop"
20,-0.810150214715495,"OD","OD"
21,0.0280885804131185,"XP","coastalpop"
24,0.33072515356064,"OD","OD"
25,0.10230853832457,"OD","OD"
26,0.0919882846140961,"XP","coastalpop"
28,0.144798528277255,"XP","coastalpop"
29,0.26861196276162,"XP","coastalpop"
30,NA,NA,NA
31,0.57681159420292,"OD","OD"
32,0.0496473714720995,"XP","coastalpop"
33,NA,NA,NA
34,NA,"XSI","southern"
35,NA,"XSI","southern"
36,NA,"XSI","southern"
37,1,"OD","OD"
38,NA,NA,NA
39,-0.155094339622641,"OD","OD"
40,0.1220929915977,"OD","OD"
41,0.666667911859422,"OD","OD"
42,-0.179840690341851,"OD","OD"
43,-0.044791700907806,"OD","OD"
44,0.241514949206983,"XP","coastalpop"
45,-0.232368777290401,"OD","OD"
46,0.0199244879632448,"XP","coastalpop"
47,0.816803280727554,"OD","OD"
48,-0.62982840728703,"OD","OD"
49,0.412957735396236,"OD","OD"
50,-0.497018127015368,"OD","OD"
51,-0.462883347664078,"OD","OD"
52,-1,"OD","OD"
53,0.108377882926236,"OD","OD"
54,-0.387140287769795,"OD","OD"
55,-0.0185368449515639,"XP","coastalpop"
56,0.0978799603174618,"XP","coastalpop"
57,-0.0567635912084871,"XP","coastalpop"
58,0.0292603443701862,"XP","coastalpop"
59,-0.00097642731425663,"XP","coastalpop"
60,-0.0124237218834943,"XP","coastalpop"
61,0.230087660874749,"OD","OD"
62,1,"OD","OD"
63,0.207929038224733,"XP","coastalpop"
64,0.142282229498089,"XP","coastalpop"
65,-0.0862122762786525,"OD","OD"
66,1,"OD","OD"
67,-0.561966651663445,"OD","OD"
68,-0.357218124341418,"OD","OD"
69,0.578731529404032,"OD","OD"
70,-0.108254114665755,"OD","OD"
71,0.646265871490882,"OD","OD"
72,1,"OD","OD"
73,-0.133849873161429,"XP","coastalpop"
74,-0.114544286384403,"OD","OD"
75,0.334892576121452,"OD","OD"
76,-0.160942281215302,"OD","OD"
77,0.653640873298263,"OD","OD"
78,0.488859379870224,"OD","OD"
79,0.872845890748841,"OD","OD"
80,-0.287565851354629,"OD","OD"
81,-0.272924174174174,"OD","OD"
82,0.123476331763617,"OD","OD"
84,-0.0715938660381562,"OD","OD"
85,0.0414293820913068,"XP","coastalpop"
86,0.0425435974554594,"XP","coastalpop"
88,0.0406220130872732,"XP","coastalpop"
89,0,"XSI","southern"
90,0,"XSI","southern"
91,NA,"XSI","southern"
92,0,"XSI","southern"
93,0,"XSI","southern"
94,NA,"XSI","southern"
95,0.0572735618626673,"XP","coastalpop"
96,0.148318600200493,"XP","coastalpop"
97,0.210283346358663,"XP","coastalpop"
98,-0.976257722859669,"OD","OD"
99,-0.249579113211973,"OD","OD"
100,0.803823435271789,"OD","OD"
101,-1,"OD","OD"
102,0.579373669548272,"OD","OD"
103,0.0874135843481756,"XP","coastalpop"
104,0.14690620442051,"XP","coastalpop"
105,NA,"XSI","southern"
106,0.645295847079,"OD","OD"
107,NA,"XSI","southern"
108,0.0305800738326618,"XP","coastalpop"
110,0.0532122447952073,"XP","coastalpop"
111,0.148348792101492,"XP","coastalpop"
112,0.092610314198194,"OD","OD"
113,0.150653912326346,"XP","coastalpop"
114,0.0813978752458384,"XP","coastalpop"
115,0.0167899854501575,"OD","OD"
116,0.0382305581276282,"XP","coastalpop"
117,0.105147816495655,"XP","coastalpop"
118,0.119310356271677,"XP","coastalpop"
119,-0.163563160543497,"OD","OD"
120,-0.0539466212377624,"OD","OD"
121,0.15466912578252,"XP","coastalpop"
122,0.0464994678313644,"XP","coastalpop"
123,-0.411001120657461,"OD","OD"
124,-0.217515159224152,"OD","OD"
125,0.0152283368825538,"XP","coastalpop"
126,1,"OD","OD"
127,0.0284481368581899,"XP","coastalpop"
129,0.0601127439799274,"OD","OD"
130,-0.393940564591048,"OD","OD"
131,0.868711475754707,"OD","OD"
132,0.413471137747432,"OD","OD"
133,0.00389455470360884,"OD","OD"
134,0.191397752509471,"OD","OD"
135,0.215062936150723,"OD","OD"
136,-0.207241550845023,"OD","OD"
137,0.392883397827624,"OD","OD"
138,0.154645321640428,"OD","OD"
139,1,"OD","OD"
140,0.0279348095523458,"XP","coastalpop"
141,0.0418435967291905,"XP","coastalpop"
143,1,"OD","OD"
144,NA,NA,NA
145,0.012160736088865,"XP","coastalpop"
146,4.59229586510679e-16,"XP","coastalpop"
147,-0.522087934986449,"OD","OD"
148,0.101826801679937,"XP","coastalpop"
149,NA,"XSI","southern"
150,NA,"XSI","southern"
151,0.146209732657412,"XP","coastalpop"
152,0.0378378378378379,"OD","OD"
153,-0.928120063191219,"OD","OD"
154,-0.0486123201392811,"XP","coastalpop"
155,0.0653087760512247,"OD","OD"
156,-0.0270725682569796,"XP","coastalpop"
157,0.130815132348028,"XP","coastalpop"
158,NA,"XSI","southern"
159,NA,"XSI","southern"
161,0.028253837108714,"XP","coastalpop"
162,-0.726456827663028,"OD","OD"
163,0.0550637205491847,"XP","coastalpop"
164,-1,"OD","OD"
166,-0.675975364770535,"OD","OD"
