"rgn_id","habitat","variable","gap_fill"
21,"seaice_edge","extent",0
69,"seaice_edge","extent",0
70,"seaice_edge","extent",0
73,"seaice_edge","extent",0
143,"seaice_edge","extent",0
144,"seaice_edge","extent",0
145,"seaice_edge","extent",0
163,"seaice_edge","extent",0
174,"seaice_edge","extent",0
175,"seaice_edge","extent",0
176,"seaice_edge","extent",0
177,"seaice_edge","extent",0
178,"seaice_edge","extent",0
179,"seaice_edge","extent",0
180,"seaice_edge","extent",0
189,"seaice_edge","extent",0
209,"seaice_edge","extent",0
210,"seaice_edge","extent",0
218,"seaice_edge","extent",0
222,"seaice_edge","extent",0
223,"seaice_edge","extent",0
89,"seaice_edge","extent",0
21,"seaice_shoreline","extent",0
69,"seaice_shoreline","extent",0
70,"seaice_shoreline","extent",0
73,"seaice_shoreline","extent",0
143,"seaice_shoreline","extent",0
145,"seaice_shoreline","extent",0
163,"seaice_shoreline","extent",0
174,"seaice_shoreline","extent",0
175,"seaice_shoreline","extent",0
176,"seaice_shoreline","extent",0
179,"seaice_shoreline","extent",0
180,"seaice_shoreline","extent",0
189,"seaice_shoreline","extent",0
209,"seaice_shoreline","extent",0
210,"seaice_shoreline","extent",0
218,"seaice_shoreline","extent",0
222,"seaice_shoreline","extent",0
223,"seaice_shoreline","extent",0
