loiczid,weighted_mean_cat,weighted_mean_trend
116513,0.1,-0.326989619377163
116514,0.0959885386819484,-0.325342465753425
116515,0.0953323903818953,-0.32312925170068
116516,0.0945606694560669,-0.322635135135135
116517,0.0952908587257618,-0.323825503355705
116518,0.0941828254847645,-0.322147651006711
116519,0.0941828254847645,-0.322147651006711
116520,0.093844049247606,-0.318936877076412
116521,0.0945908460471567,-0.321070234113712
116522,0.0940689655172414,-0.318936877076412
116523,0.0939393939393939,-0.318936877076412
116524,0.0924119241192412,-0.312703583061889
116525,0.0912985274431058,-0.311688311688312
116526,0.0914209115281501,-0.311688311688312
116527,0.0910785619174434,-0.311688311688312
116528,0.0904953145917001,-0.310457516339869
116529,0.0906166219839142,-0.310457516339869
116530,0.0906166219839142,-0.310457516339869
116531,0.0909825033647375,-0.311475409836066
116532,0.0913513513513514,-0.310855263157895
116533,0.0918478260869565,-0.310855263157895
116534,0.0924760601915185,-0.311881188118812
116535,0.0938101788170564,-0.314144736842105
116536,0.0833333333333333,-0.266666666666667
116537,0.1,-0.307692307692308
116538,0.111111111111111,-0.333333333333333
116539,0.1125,-0.318181818181818
116540,0.128571428571429,-0.388888888888889
116541,0.138461538461538,-0.388888888888889
116542,0.138461538461538,-0.388888888888889
116543,0.138461538461538,-0.388888888888889
116544,0.138461538461538,-0.388888888888889
116545,0.138461538461538,-0.388888888888889
116546,0.15,-0.388888888888889
116547,0.138461538461538,-0.388888888888889
116548,0.128571428571429,-0.35
116549,0.128571428571429,-0.35
116550,0.12,-0.35
116551,0.128571428571429,-0.35
116552,0.128571428571429,-0.35
116553,0.128571428571429,-0.35
116554,0.12,-0.318181818181818
116555,0.0649122807017544,-0.261437908496732
116556,0.0651026392961877,-0.261437908496732
116557,0.0651026392961877,-0.261437908496732
116558,0.0647230320699708,-0.261437908496732
116559,0.0647230320699708,-0.261437908496732
116560,0.0708933717579251,-0.268211920529801
116561,0.0710982658959538,-0.268211920529801
116562,0.0710982658959538,-0.268211920529801
116563,0.071264367816092,-0.269736842105263
116564,0.138461538461538,-0.35
116565,0.138461538461538,-0.35
116566,0.138461538461538,-0.35
116567,0.138461538461538,-0.35
116568,0.128571428571429,-0.318181818181818
116569,0.128571428571429,-0.318181818181818
116570,0.138461538461538,-0.35
116571,0.138461538461538,-0.35
116572,0.138461538461538,-0.35
116573,0.15,-0.35
116574,0.15,-0.35
116575,0.15,-0.35
116576,0.138461538461538,-0.35
116577,0.1,-0.318181818181818
116578,0.0888372093023256,-0.329268292682927
116579,0.0888372093023256,-0.329268292682927
116580,0.0888372093023256,-0.329268292682927
116581,0.088631090487239,-0.327669902912621
116582,0.0893518518518518,-0.328502415458937
116583,0.0893518518518518,-0.328502415458937
116584,0.0893518518518518,-0.326923076923077
116585,0.0893518518518518,-0.326923076923077
116586,0.0893518518518518,-0.326923076923077
116587,0.0893518518518518,-0.326923076923077
116588,0.128571428571429,-0.318181818181818
116589,0.128571428571429,-0.318181818181818
116590,0.128571428571429,-0.318181818181818
116591,0.138461538461538,-0.35
116592,0.138461538461538,-0.35
116593,0.138461538461538,-0.35
116594,0.138461538461538,-0.35
116595,0.15,-0.388888888888889
116596,0.15,-0.388888888888889
116597,0.15,-0.388888888888889
116598,0.15,-0.388888888888889
116599,0.15,-0.388888888888889
116600,0.15,-0.388888888888889
116601,0.0791979949874687,-0.320512820512821
116602,0.0791979949874687,-0.320512820512821
116603,0.0791979949874687,-0.320512820512821
116604,0.0791979949874687,-0.320512820512821
116605,0.138461538461538,-0.35
116606,0.138461538461538,-0.35
116607,0.128571428571429,-0.35
116608,0.128571428571429,-0.35
116609,0.128571428571429,-0.35
116610,0.079126213592233,-0.319095477386935
116611,0.079126213592233,-0.319095477386935
116612,0.079126213592233,-0.319095477386935
116613,0.079126213592233,-0.319095477386935
116614,0.078743961352657,-0.3175
116615,0.078743961352657,-0.3175
116616,0.078743961352657,-0.3175
116617,0.0800959232613909,-0.319306930693069
116618,0.0802884615384616,-0.32089552238806
116619,0.0806763285024155,-0.324120603015075
116620,0.0806763285024155,-0.324120603015075
116621,0.0806763285024155,-0.324120603015075
116622,0.0808716707021792,-0.325757575757576
116623,0.0808716707021792,-0.325757575757576
116624,0.0810679611650486,-0.325757575757576
116625,0.0810679611650486,-0.325757575757576
116626,0.138461538461538,-0.35
116627,0.15,-0.388888888888889
116628,0.15,-0.388888888888889
116629,0.15,-0.388888888888889
116630,0.138461538461538,-0.388888888888889
116631,0.15,-0.388888888888889
116632,0.15,-0.388888888888889
116633,0.15,-0.388888888888889
116634,0.15,-0.388888888888889
116635,0.15,-0.388888888888889
116636,0.15,-0.388888888888889
116637,0.15,-0.388888888888889
116638,0.15,-0.388888888888889
116639,0.15,-0.388888888888889
116640,0.15,-0.388888888888889
116641,0.15,-0.388888888888889
116642,0.15,-0.388888888888889
116643,0.15,-0.388888888888889
116644,0.15,-0.388888888888889
116645,0.15,-0.388888888888889
116646,0.15,-0.388888888888889
116647,0.15,-0.388888888888889
116648,0.15,-0.388888888888889
116649,0.15,-0.388888888888889
116650,0.15,-0.388888888888889
116651,0.15,-0.388888888888889
116652,0.15,-0.388888888888889
116653,0.15,-0.388888888888889
116654,0.15,-0.388888888888889
116655,0.15,-0.388888888888889
116656,0.15,-0.388888888888889
116657,0.15,-0.388888888888889
116658,0.15,-0.388888888888889
116659,0.15,-0.388888888888889
116660,0.127272727272727,-0.375
116661,0.127272727272727,-0.375
116662,0.127272727272727,-0.375
116663,0.127272727272727,-0.375
116664,0.127272727272727,-0.375
116665,0.127272727272727,-0.375
116666,0.127272727272727,-0.375
116667,0.127272727272727,-0.375
116668,0.127272727272727,-0.375
116669,0.127272727272727,-0.375
116670,0.127272727272727,-0.375
116671,0.127272727272727,-0.375
116672,0.127272727272727,-0.375
116673,0.127272727272727,-0.375
116674,0.127272727272727,-0.375
116675,0.127272727272727,-0.375
116676,0.127272727272727,-0.375
116677,0.127272727272727,-0.375
116678,0.127272727272727,-0.375
116679,0.127272727272727,-0.375
116680,0.127272727272727,-0.375
116681,0.127272727272727,-0.375
116682,0.127272727272727,-0.375
116683,0.127272727272727,-0.375
116684,0.127272727272727,-0.375
116685,0.127272727272727,-0.375
116686,0.127272727272727,-0.375
116687,0.127272727272727,-0.375
116688,0.12,-0.357142857142857
116689,0.12,-0.357142857142857
116690,0.12,-0.357142857142857
116691,0.12,-0.357142857142857
116692,0.12,-0.357142857142857
116693,0.12,-0.357142857142857
116694,0.12,-0.357142857142857
116695,0.12,-0.357142857142857
116696,0.12,-0.357142857142857
116697,0.12,-0.357142857142857
116698,0.12,-0.357142857142857
116699,0.12,-0.357142857142857
116700,0.12,-0.357142857142857
116701,0.12,-0.357142857142857
116702,0.12,-0.357142857142857
116703,0.12,-0.357142857142857
116704,0.12,-0.357142857142857
116705,0.12,-0.357142857142857
116706,0.133333333333333,-0.357142857142857
116707,0.133333333333333,-0.357142857142857
116708,0.133333333333333,-0.357142857142857
116709,0.133333333333333,-0.357142857142857
116710,0.133333333333333,-0.357142857142857
116711,0.133333333333333,-0.357142857142857
116712,0.133333333333333,-0.357142857142857
116713,0.133333333333333,-0.357142857142857
116714,0.15,-0.357142857142857
116715,0.15,-0.357142857142857
116716,0.15,-0.357142857142857
116717,0.15,-0.357142857142857
116718,0.15,-0.357142857142857
116719,0.15,-0.357142857142857
116720,0.15,-0.357142857142857
116721,0.15,-0.357142857142857
116722,0.15,-0.357142857142857
116723,0.15,-0.357142857142857
116724,0.15,-0.357142857142857
116725,0.15,-0.357142857142857
116726,0.15,-0.357142857142857
116727,0.15,-0.357142857142857
116728,0.15,-0.357142857142857
116729,0.15,-0.357142857142857
116730,0.15,-0.357142857142857
116731,0.15,-0.357142857142857
116732,0.15,-0.357142857142857
116733,0.15,-0.357142857142857
116734,0.15,-0.357142857142857
116735,0.15,-0.357142857142857
116736,0.15,-0.357142857142857
116737,0.15,-0.357142857142857
116738,0.15,-0.357142857142857
116739,0.15,-0.357142857142857
116740,0.15,-0.357142857142857
116741,0.15,-0.357142857142857
116742,0.15,-0.357142857142857
116743,0.15,-0.357142857142857
116744,0.15,-0.357142857142857
116745,0.15,-0.357142857142857
116746,0.15,-0.357142857142857
116747,0.15,-0.357142857142857
116748,0.15,-0.357142857142857
116749,0.15,-0.357142857142857
116750,0.15,-0.357142857142857
116751,0.15,-0.357142857142857
116752,0.15,-0.357142857142857
116753,0.15,-0.357142857142857
116754,0.15,-0.357142857142857
116755,0.15,-0.357142857142857
116756,0.15,-0.357142857142857
116757,0.15,-0.357142857142857
116758,0.15,-0.357142857142857
116759,0.15,-0.357142857142857
116760,0.15,-0.357142857142857
116761,0.15,-0.357142857142857
116762,0.15,-0.357142857142857
116763,0.15,-0.357142857142857
116764,0.15,-0.357142857142857
116765,0.15,-0.357142857142857
116766,0.15,-0.357142857142857
116767,0.15,-0.357142857142857
116768,0.15,-0.357142857142857
116769,0.15,-0.357142857142857
116770,0.15,-0.357142857142857
116771,0.15,-0.357142857142857
116772,0.15,-0.357142857142857
116773,0.15,-0.357142857142857
116774,0.15,-0.357142857142857
116775,0.15,-0.357142857142857
116776,0.133333333333333,-0.357142857142857
116777,0.133333333333333,-0.357142857142857
116778,0.133333333333333,-0.357142857142857
116779,0.133333333333333,-0.357142857142857
116780,0.133333333333333,-0.357142857142857
116781,0.133333333333333,-0.357142857142857
116782,0.12,-0.3125
116783,0.12,-0.3125
116784,0.12,-0.3125
116785,0.12,-0.3125
116786,0.12,-0.3125
116787,0.12,-0.3125
116788,0.12,-0.3125
116789,0.12,-0.3125
116790,0.12,-0.3125
116791,0.109090909090909,-0.277777777777778
116792,0.109090909090909,-0.277777777777778
116793,0.109090909090909,-0.277777777777778
116794,0.109090909090909,-0.277777777777778
116795,0.109090909090909,-0.277777777777778
116796,0.109090909090909,-0.277777777777778
116797,0.109090909090909,-0.277777777777778
116798,0.109090909090909,-0.277777777777778
116799,0.109090909090909,-0.277777777777778
116800,0.109090909090909,-0.277777777777778
116801,0.109090909090909,-0.277777777777778
116802,0.109090909090909,-0.277777777777778
116803,0.109090909090909,-0.277777777777778
116804,0.109090909090909,-0.277777777777778
116805,0.109090909090909,-0.277777777777778
116806,0.109090909090909,-0.277777777777778
116807,0.109090909090909,-0.277777777777778
116808,0.109090909090909,-0.277777777777778
116809,0.109090909090909,-0.277777777777778
116810,0.109090909090909,-0.277777777777778
116811,0.109090909090909,-0.277777777777778
116812,0.109090909090909,-0.277777777777778
116813,0.109090909090909,-0.277777777777778
116814,0.109090909090909,-0.277777777777778
116815,0.109090909090909,-0.277777777777778
116816,0.1,-0.25
116817,0.1,-0.25
116818,0.1,-0.25
116819,0.1,-0.25
116820,0.1,-0.25
116821,0.0923076923076923,-0.25
116822,0.0923076923076923,-0.25
116823,0.0923076923076923,-0.25
116824,0.0923076923076923,-0.25
116825,0.0857142857142857,-0.25
116826,0.0857142857142857,-0.25
116827,0.0857142857142857,-0.25
116828,0.0857142857142857,-0.25
116829,0.0384615384615385,-0.145833333333333
116830,0.0384615384615385,-0.145833333333333
116831,0.0373831775700935,-0.145833333333333
116832,0.0403669724770642,-0.145833333333333
116833,0.0403669724770642,-0.145833333333333
116834,0.0336448598130841,-0.145833333333333
116835,0.2,-0.5
116836,0.0442477876106195,-0.0869565217391304
116837,0.0473684210526316,-0.0957446808510638
116838,0.046551724137931,-0.09375
116839,0.046551724137931,-0.0957446808510638
116840,0.2,-0.5
116841,0.0469565217391304,-0.166666666666667
116842,0.0473684210526316,-0.14
116843,0.048695652173913,-0.153846153846154
116844,0.036697247706422,-0.16
116845,0.046551724137931,-0.0957446808510638
116846,0.0435483870967742,-0.09375
116847,0.0507936507936508,-0.1
116848,0.0524590163934426,-0.104166666666667
116849,0.2,-0.5
116850,0.2,-0.5
116851,0.2,-0.5
116852,0.2,-0.5
116853,0.2,-0.5
116878,0.0117647058823529,-0.0526315789473684
116879,0.0117647058823529,-0.0526315789473684
116880,0.0119402985074627,-0.0555555555555556
116881,0.01875,-0.0833333333333333
116882,0.0184615384615385,-0.111111111111111
116883,0.0222222222222222,-0.138888888888889
116884,0.0229508196721312,-0.147058823529412
116885,0.0615384615384615,-0.178571428571429
116886,0.0592592592592593,-0.166666666666667
116887,0.072,-0.214285714285714
116888,0.0818181818181818,-0.230769230769231
116889,0.0857142857142857,-0.230769230769231
116890,0.0857142857142857,-0.230769230769231
116891,0.104761904761905,-0.269230769230769
116892,0.11,-0.25
116893,0.122222222222222,-0.25
116894,0.122222222222222,-0.25
116895,0.122222222222222,-0.25
116896,0.122222222222222,-0.269230769230769
116897,0.129411764705882,-0.269230769230769
116898,0.129411764705882,-0.269230769230769
116899,0.146666666666667,-0.291666666666667
116900,0.157142857142857,-0.318181818181818
116901,0.157142857142857,-0.318181818181818
116902,0.169230769230769,-0.318181818181818
116903,0.183333333333333,-0.318181818181818
116904,0.183333333333333,-0.318181818181818
116905,0.183333333333333,-0.318181818181818
116906,0.183333333333333,-0.318181818181818
116907,0.183333333333333,-0.318181818181818
116908,0.2,-0.35
116909,0.2,-0.35
116910,0.2,-0.35
116911,0.2,-0.35
116912,0.2,-0.35
116913,0.2,-0.35
116914,0.2,-0.35
116915,0.2,-0.35
116916,0.2,-0.35
116917,0.2,-0.35
116918,0.2,-0.35
116919,0.2,-0.35
116920,0.2,-0.35
116921,0.2,-0.35
116922,0.2,-0.35
116923,0.2,-0.35
116924,0.2,-0.35
116925,0.2,-0.35
116926,0.2,-0.35
116927,0.2,-0.35
116928,0.2,-0.35
116929,0.2,-0.35
116930,0.2,-0.35
116931,0.2,-0.35
116932,0.2,-0.35
116933,0.2,-0.35
116934,0.2,-0.35
116935,0.2,-0.35
116936,0.2,-0.35
116937,0.2,-0.35
116938,0.2,-0.35
116939,0.2,-0.35
116940,0.2,-0.35
116941,0.2,-0.35
116942,0.2,-0.35
116943,0.2,-0.35
116944,0.2,-0.35
116945,0.2,-0.35
116946,0.2,-0.35
116947,0.16,-0.333333333333333
116948,0.16,-0.333333333333333
116949,0.16,-0.333333333333333
116950,0.145454545454545,-0.333333333333333
116951,0.145454545454545,-0.333333333333333
116952,0.145454545454545,-0.333333333333333
116953,0.145454545454545,-0.333333333333333
116954,0.145454545454545,-0.333333333333333
116955,0.133333333333333,-0.3
116956,0.133333333333333,-0.3
116957,0.133333333333333,-0.3
116958,0.133333333333333,-0.3
116959,0.133333333333333,-0.3
116960,0.133333333333333,-0.3
116961,0.123076923076923,-0.3
116962,0.114285714285714,-0.3
116963,0.0888888888888889,-0.230769230769231
116964,0.08,-0.2
116965,0.08,-0.2
116966,0.08,-0.2
116967,0.0583333333333333,-0.138888888888889
116968,0.0434782608695652,-0.117647058823529
116969,0.0454545454545455,-0.133333333333333
116970,0.0285714285714286,-0.107142857142857
116971,0.021875,-0.0555555555555556
116972,0.0225806451612903,-0.0384615384615385
116973,0.0229508196721312,-0.0384615384615385
116974,0.0233333333333333,-0.04
117101,0.0570605187319885,-0.281481481481481
117102,0.0568965517241379,-0.281481481481481
117103,0.0567335243553009,-0.281481481481481
117104,0.0570605187319885,-0.281481481481481
117105,0.0588235294117647,-0.25
117106,0.05,-0.222222222222222
117107,0.0777777777777778,-0.272727272727273
117108,0.0875,-0.272727272727273
117109,0.0933333333333333,-0.3
117110,0.107692307692308,-0.375
117111,0.107692307692308,-0.375
117112,0.107692307692308,-0.375
117113,0.116666666666667,-0.375
117114,0.127272727272727,-0.375
117115,0.127272727272727,-0.375
117116,0.127272727272727,-0.375
117117,0.127272727272727,-0.375
117118,0.127272727272727,-0.375
117119,0.116666666666667,-0.375
117120,0.116666666666667,-0.375
117121,0.116666666666667,-0.375
117122,0.116666666666667,-0.375
117123,0.116666666666667,-0.375
117124,0.116666666666667,-0.375
117125,0.116666666666667,-0.375
117126,0.109090909090909,-0.357142857142857
117127,0.109090909090909,-0.357142857142857
117128,0.109090909090909,-0.357142857142857
117129,0.109090909090909,-0.357142857142857
117130,0.109090909090909,-0.357142857142857
117131,0.109090909090909,-0.357142857142857
117132,0.109090909090909,-0.357142857142857
117133,0.109090909090909,-0.357142857142857
117134,0.1,-0.357142857142857
117135,0.1,-0.357142857142857
117136,0.1,-0.357142857142857
117137,0.0923076923076923,-0.357142857142857
117138,0.0923076923076923,-0.357142857142857
117139,0.0923076923076923,-0.357142857142857
117140,0.0857142857142857,-0.357142857142857
117141,0.0615384615384615,-0.333333333333333
117142,0.0571428571428571,-0.333333333333333
117143,0.0533333333333333,-0.285714285714286
117144,0.0625,-0.3125
117145,0.0491666666666667,-0.197115384615385
117146,0.05,-0.199029126213592
117147,0.049789029535865,-0.199029126213592
117148,0.048559670781893,-0.197115384615385
117149,0.0434782608695652,-0.25
117150,0.0434782608695652,-0.25
117151,0.0357142857142857,-0.192307692307692
117152,0.0644736842105263,-0.329268292682927
117153,0.0652307692307692,-0.333333333333333
117154,0.0654434250764526,-0.328358208955224
117157,0.0613496932515337,-0.316
117158,0.0615384615384615,-0.280405405405405
117159,0.060377358490566,-0.277777777777778
117160,0.060989010989011,-0.279605263157895
117162,0.0724409448818898,-0.288343558282209
117163,0.078,-0.308333333333333
117164,0.0796019900497512,-0.31043956043956
117165,0.0803030303030303,-0.308333333333333
117166,0.0583333333333333,-0.25
117167,0.0608695652173913,-0.272727272727273
117168,0.0631578947368421,-0.277777777777778
117169,0.075,-0.357142857142857
117170,0.08,-0.357142857142857
117171,0.0857142857142857,-0.357142857142857
117172,0.0857142857142857,-0.357142857142857
117173,0.1,-0.375
117174,0.1,-0.375
117175,0.107692307692308,-0.375
117176,0.107692307692308,-0.375
117177,0.107692307692308,-0.375
117178,0.107692307692308,-0.375
117179,0.107692307692308,-0.375
117180,0.0833333333333333,-0.357142857142857
117181,0.0769230769230769,-0.3125
117182,0.0769230769230769,-0.3125
117183,0.0666666666666667,-0.285714285714286
117184,0.0746113989637306,-0.327683615819209
117185,0.0747422680412371,-0.325
117186,0.0747422680412371,-0.325
117187,0.0745501285347044,-0.325
117188,0.0741687979539642,-0.325
117189,0.0737913486005089,-0.325
117190,0.0737913486005089,-0.326815642458101
117191,0.0476190476190476,-0.277777777777778
117192,0.04,-0.25
117193,0.0384615384615385,-0.25
117194,0.0728506787330317,-0.323834196891192
117195,0.0726027397260274,-0.324607329842932
117196,0.071783295711061,-0.321243523316062
117197,0.0716553287981859,-0.318652849740933
117200,0.0568493150684932,-0.285087719298246
117201,0.0602006688963211,-0.292372881355932
117202,0.0606060606060606,-0.294871794871795
117203,0.06,-0.294871794871795
117204,0.0617940199335548,-0.300847457627119
117205,0.0864321608040201,-0.347560975609756
117206,0.0863309352517986,-0.350574712643678
117207,0.0861904761904762,-0.352272727272727
117208,0.0854460093896714,-0.353932584269663
117209,0.0851851851851852,-0.356353591160221
117210,0.0901098901098901,-0.362694300518135
117211,0.0903640256959315,-0.355721393034826
117212,0.0893617021276596,-0.350490196078431
117213,0.0886075949367089,-0.346153846153846
117214,0.0886075949367089,-0.342857142857143
117215,0.088421052631579,-0.341232227488152
117216,0.0875264270613108,-0.341232227488152
117217,0.0869936034115139,-0.338942307692308
117218,0.0882226980728051,-0.339712918660287
117219,0.0811529933481153,-0.3275
117220,0.0538461538461538,-0.214285714285714
117221,0.0571428571428571,-0.233333333333333
117222,0.0592592592592593,-0.233333333333333
117223,0.0592592592592593,-0.233333333333333
117224,0.0444444444444444,-0.205882352941176
117225,0.0457142857142857,-0.205882352941176
117226,0.0457142857142857,-0.205882352941176
117227,0.0615384615384615,-0.233333333333333
117228,0.0766315789473684,-0.317535545023697
117229,0.0766315789473684,-0.317535545023697
117230,0.0759493670886076,-0.316666666666667
117231,0.0461538461538462,-0.214285714285714
117232,0.0428571428571429,-0.214285714285714
117233,0.099554234769688,-0.326989619377163
117234,0.0956028368794326,-0.324232081911263
117235,0.0954674220963173,-0.324232081911263
117236,0.0957983193277311,-0.324324324324324
117237,0.0954230235783634,-0.324915824915825
117238,0.0956884561891516,-0.324915824915825
117239,0.094839609483961,-0.323232323232323
117240,0.0944598337950139,-0.321070234113712
117241,0.09432918395574,-0.321070234113712
117242,0.0945908460471567,-0.321070234113712
117243,0.0934246575342466,-0.316831683168317
117244,0.0920377867746289,-0.313725490196078
117245,0.0917900403768506,-0.313725490196078
117246,0.0911764705882353,-0.312703583061889
117247,0.0909574468085106,-0.311688311688312
117248,0.0903743315508022,-0.310457516339869
117249,0.0909825033647375,-0.310457516339869
117250,0.0911051212938006,-0.30983606557377
117251,0.0917232021709634,-0.310855263157895
117253,0.0918478260869565,-0.310855263157895
117254,0.0920980926430518,-0.311881188118812
117255,0.0928767123287671,-0.313531353135314
117256,0.0666666666666667,-0.233333333333333
117257,0.0909090909090909,-0.266666666666667
117258,0.111111111111111,-0.333333333333333
117259,0.1125,-0.318181818181818
117260,0.128571428571429,-0.388888888888889
117261,0.128571428571429,-0.388888888888889
117262,0.138461538461538,-0.388888888888889
117263,0.138461538461538,-0.388888888888889
117264,0.138461538461538,-0.388888888888889
117265,0.138461538461538,-0.388888888888889
117266,0.15,-0.388888888888889
117267,0.138461538461538,-0.388888888888889
117268,0.0801705756929637,-0.294392523364486
117269,0.0801705756929637,-0.294392523364486
117270,0.0801705756929637,-0.294392523364486
117271,0.0801705756929637,-0.294392523364486
117272,0.12,-0.318181818181818
117273,0.128571428571429,-0.35
117274,0.12,-0.318181818181818
117275,0.0649122807017544,-0.261437908496732
117276,0.0649122807017544,-0.261437908496732
117277,0.0649122807017544,-0.261437908496732
117278,0.0649122807017544,-0.261437908496732
117279,0.12,-0.318181818181818
117280,0.0284090909090909,-0.103658536585366
117281,0.0705202312138728,-0.268211920529801
117282,0.0705202312138728,-0.268211920529801
117283,0.128571428571429,-0.318181818181818
117284,0.138461538461538,-0.35
117285,0.138461538461538,-0.35
117286,0.138461538461538,-0.35
117287,0.138461538461538,-0.35
117288,0.128571428571429,-0.318181818181818
117289,0.128571428571429,-0.318181818181818
117290,0.09,-0.291666666666667
117291,0.128571428571429,-0.318181818181818
117292,0.128571428571429,-0.318181818181818
117293,0.128571428571429,-0.318181818181818
117294,0.0882217090069284,-0.328502415458937
117295,0.0882217090069284,-0.328502415458937
117296,0.0882217090069284,-0.328502415458937
117297,0.0882217090069284,-0.328502415458937
117298,0.088631090487239,-0.327669902912621
117299,0.088631090487239,-0.327669902912621
117300,0.088631090487239,-0.327669902912621
117301,0.088631090487239,-0.327669902912621
117302,0.0893518518518518,-0.328502415458937
117303,0.0891454965357968,-0.326923076923077
117304,0.0893518518518518,-0.326923076923077
117305,0.0893518518518518,-0.326923076923077
117306,0.0893518518518518,-0.326923076923077
117307,0.0893518518518518,-0.326923076923077
117308,0.128571428571429,-0.318181818181818
117309,0.128571428571429,-0.318181818181818
117310,0.128571428571429,-0.318181818181818
117311,0.128571428571429,-0.318181818181818
117312,0.138461538461538,-0.35
117313,0.138461538461538,-0.35
117314,0.138461538461538,-0.35
117315,0.138461538461538,-0.35
117316,0.138461538461538,-0.35
117317,0.15,-0.388888888888889
117318,0.15,-0.388888888888889
117319,0.15,-0.388888888888889
117320,0.15,-0.388888888888889
117321,0.138461538461538,-0.35
117322,0.0791979949874687,-0.320512820512821
117323,0.0791979949874687,-0.320512820512821
117324,0.128571428571429,-0.318181818181818
117325,0.138461538461538,-0.35
117326,0.138461538461538,-0.35
117327,0.128571428571429,-0.35
117328,0.128571428571429,-0.35
117329,0.128571428571429,-0.35
117330,0.0789346246973366,-0.319095477386935
117331,0.079126213592233,-0.319095477386935
117332,0.079126213592233,-0.319095477386935
117333,0.079126213592233,-0.319095477386935
117334,0.078743961352657,-0.3175
117335,0.078743961352657,-0.3175
117336,0.078743961352657,-0.3175
117337,0.078743961352657,-0.3175
117338,0.0800959232613909,-0.319306930693069
117339,0.0806763285024155,-0.324120603015075
117340,0.0806763285024155,-0.324120603015075
117341,0.0804819277108434,-0.324120603015075
117342,0.0802884615384616,-0.3225
117343,0.0802884615384616,-0.3225
117344,0.0804819277108434,-0.3225
117345,0.0810679611650486,-0.325757575757576
117346,0.138461538461538,-0.35
117347,0.15,-0.388888888888889
117348,0.15,-0.388888888888889
117349,0.15,-0.388888888888889
117350,0.138461538461538,-0.388888888888889
117351,0.15,-0.388888888888889
117352,0.15,-0.388888888888889
117353,0.15,-0.388888888888889
117354,0.15,-0.388888888888889
117355,0.15,-0.388888888888889
117356,0.15,-0.388888888888889
117357,0.15,-0.388888888888889
117358,0.15,-0.388888888888889
117359,0.15,-0.388888888888889
117360,0.15,-0.388888888888889
117361,0.15,-0.388888888888889
117362,0.15,-0.388888888888889
117363,0.15,-0.388888888888889
117364,0.15,-0.388888888888889
117365,0.15,-0.388888888888889
117366,0.15,-0.388888888888889
117367,0.15,-0.388888888888889
117368,0.15,-0.388888888888889
117369,0.15,-0.388888888888889
117370,0.15,-0.388888888888889
117371,0.15,-0.388888888888889
117372,0.15,-0.388888888888889
117373,0.15,-0.388888888888889
117374,0.15,-0.388888888888889
117375,0.15,-0.388888888888889
117376,0.15,-0.388888888888889
117377,0.15,-0.388888888888889
117378,0.15,-0.388888888888889
117379,0.127272727272727,-0.375
117380,0.127272727272727,-0.375
117381,0.127272727272727,-0.375
117382,0.127272727272727,-0.375
117383,0.127272727272727,-0.375
117384,0.127272727272727,-0.375
117385,0.127272727272727,-0.375
117386,0.127272727272727,-0.375
117387,0.127272727272727,-0.375
117388,0.127272727272727,-0.375
117389,0.127272727272727,-0.375
117390,0.127272727272727,-0.375
117391,0.127272727272727,-0.375
117392,0.127272727272727,-0.375
117393,0.127272727272727,-0.375
117394,0.127272727272727,-0.375
117395,0.127272727272727,-0.375
117396,0.127272727272727,-0.375
117397,0.127272727272727,-0.375
117398,0.127272727272727,-0.375
117399,0.127272727272727,-0.375
117400,0.127272727272727,-0.375
117401,0.127272727272727,-0.375
117402,0.127272727272727,-0.375
117403,0.127272727272727,-0.375
117404,0.127272727272727,-0.375
117405,0.127272727272727,-0.375
117406,0.127272727272727,-0.375
117407,0.127272727272727,-0.375
117408,0.127272727272727,-0.375
117409,0.127272727272727,-0.375
117410,0.127272727272727,-0.375
117411,0.127272727272727,-0.375
117412,0.127272727272727,-0.375
117413,0.127272727272727,-0.375
117414,0.127272727272727,-0.375
117415,0.127272727272727,-0.375
117416,0.12,-0.357142857142857
117417,0.12,-0.357142857142857
117418,0.12,-0.357142857142857
117419,0.12,-0.357142857142857
117420,0.12,-0.357142857142857
117421,0.12,-0.357142857142857
117422,0.12,-0.357142857142857
117423,0.12,-0.357142857142857
117424,0.12,-0.357142857142857
117425,0.12,-0.357142857142857
117426,0.12,-0.357142857142857
117427,0.133333333333333,-0.357142857142857
117428,0.133333333333333,-0.357142857142857
117429,0.133333333333333,-0.357142857142857
117430,0.133333333333333,-0.357142857142857
117431,0.133333333333333,-0.357142857142857
117432,0.133333333333333,-0.357142857142857
117433,0.133333333333333,-0.357142857142857
117434,0.15,-0.357142857142857
117435,0.15,-0.357142857142857
117436,0.15,-0.357142857142857
117437,0.15,-0.357142857142857
117438,0.15,-0.357142857142857
117439,0.15,-0.357142857142857
117440,0.15,-0.357142857142857
117441,0.15,-0.357142857142857
117442,0.15,-0.357142857142857
117443,0.15,-0.357142857142857
117444,0.15,-0.357142857142857
117445,0.15,-0.357142857142857
117446,0.15,-0.357142857142857
117447,0.15,-0.357142857142857
117448,0.15,-0.357142857142857
117449,0.15,-0.357142857142857
117450,0.15,-0.357142857142857
117451,0.15,-0.357142857142857
117452,0.15,-0.357142857142857
117453,0.15,-0.357142857142857
117454,0.15,-0.357142857142857
117455,0.15,-0.357142857142857
117456,0.15,-0.357142857142857
117457,0.15,-0.357142857142857
117458,0.15,-0.357142857142857
117459,0.15,-0.357142857142857
117460,0.15,-0.357142857142857
117461,0.15,-0.357142857142857
