"rgn_id","habitat","variable","gap_fill"
1,"saltmarsh","health",NA
2,"saltmarsh","health",NA
3,"saltmarsh","health",NA
4,"saltmarsh","health",NA
5,"saltmarsh","health",NA
6,"saltmarsh","health",NA
7,"saltmarsh","health",NA
8,"saltmarsh","health",NA
9,"saltmarsh","health",NA
10,"saltmarsh","health",NA
11,"saltmarsh","health",NA
12,"saltmarsh","health",NA
13,"saltmarsh","health",NA
14,"saltmarsh","health",NA
15,"saltmarsh","health",NA
16,"saltmarsh","health","0"
17,"saltmarsh","health",NA
18,"saltmarsh","health",NA
19,"saltmarsh","health",NA
20,"saltmarsh","health",NA
21,"saltmarsh","health",NA
24,"saltmarsh","health",NA
25,"saltmarsh","health",NA
26,"saltmarsh","health",NA
28,"saltmarsh","health",NA
29,"saltmarsh","health",NA
30,"saltmarsh","health",NA
31,"saltmarsh","health",NA
32,"saltmarsh","health",NA
33,"saltmarsh","health",NA
34,"saltmarsh","health",NA
35,"saltmarsh","health",NA
36,"saltmarsh","health",NA
37,"saltmarsh","health",NA
38,"saltmarsh","health",NA
39,"saltmarsh","health",NA
40,"saltmarsh","health",NA
41,"saltmarsh","health",NA
42,"saltmarsh","health",NA
43,"saltmarsh","health",NA
44,"saltmarsh","health",NA
45,"saltmarsh","health",NA
46,"saltmarsh","health",NA
47,"saltmarsh","health",NA
48,"saltmarsh","health",NA
49,"saltmarsh","health",NA
50,"saltmarsh","health",NA
51,"saltmarsh","health",NA
52,"saltmarsh","health",NA
53,"saltmarsh","health",NA
54,"saltmarsh","health",NA
55,"saltmarsh","health",NA
56,"saltmarsh","health",NA
57,"saltmarsh","health",NA
58,"saltmarsh","health",NA
59,"saltmarsh","health","0"
60,"saltmarsh","health",NA
61,"saltmarsh","health",NA
62,"saltmarsh","health",NA
63,"saltmarsh","health",NA
64,"saltmarsh","health",NA
65,"saltmarsh","health",NA
66,"saltmarsh","health",NA
67,"saltmarsh","health",NA
68,"saltmarsh","health",NA
69,"saltmarsh","health","0"
70,"saltmarsh","health","0"
71,"saltmarsh","health",NA
72,"saltmarsh","health",NA
73,"saltmarsh","health",NA
74,"saltmarsh","health",NA
75,"saltmarsh","health",NA
76,"saltmarsh","health",NA
77,"saltmarsh","health",NA
78,"saltmarsh","health",NA
79,"saltmarsh","health",NA
80,"saltmarsh","health",NA
81,"saltmarsh","health",NA
82,"saltmarsh","health",NA
84,"saltmarsh","health",NA
85,"saltmarsh","health",NA
86,"saltmarsh","health",NA
88,"saltmarsh","health",NA
89,"saltmarsh","health",NA
90,"saltmarsh","health",NA
91,"saltmarsh","health",NA
92,"saltmarsh","health",NA
93,"saltmarsh","health",NA
94,"saltmarsh","health",NA
95,"saltmarsh","health",NA
96,"saltmarsh","health",NA
97,"saltmarsh","health",NA
98,"saltmarsh","health",NA
99,"saltmarsh","health",NA
100,"saltmarsh","health",NA
101,"saltmarsh","health",NA
102,"saltmarsh","health",NA
103,"saltmarsh","health",NA
104,"saltmarsh","health",NA
105,"saltmarsh","health",NA
106,"saltmarsh","health",NA
107,"saltmarsh","health",NA
108,"saltmarsh","health",NA
110,"saltmarsh","health",NA
111,"saltmarsh","health",NA
112,"saltmarsh","health",NA
113,"saltmarsh","health",NA
114,"saltmarsh","health",NA
115,"saltmarsh","health",NA
116,"saltmarsh","health",NA
117,"saltmarsh","health",NA
118,"saltmarsh","health",NA
119,"saltmarsh","health",NA
120,"saltmarsh","health",NA
121,"saltmarsh","health",NA
122,"saltmarsh","health",NA
123,"saltmarsh","health",NA
124,"saltmarsh","health",NA
125,"saltmarsh","health",NA
126,"saltmarsh","health",NA
127,"saltmarsh","health",NA
129,"saltmarsh","health",NA
130,"saltmarsh","health",NA
131,"saltmarsh","health",NA
132,"saltmarsh","health",NA
133,"saltmarsh","health",NA
134,"saltmarsh","health",NA
135,"saltmarsh","health",NA
136,"saltmarsh","health",NA
137,"saltmarsh","health",NA
138,"saltmarsh","health",NA
