"","cntry_key","sector","cur_adj_value"
"113","ECU","mar",92.30787199
"114","ECU","mmw",92.30787199
"115","ECU","tour",92.8595335013
"116","EGY","cf",91
"117","EGY","mar",91
"118","EGY","mmw",91.29883291
"119","EGY","tour",89.8486912641
"120","ESP","cf",91.48886755
"121","ESP","mar",91.48886755
"122","ESP","mmw",88.66169873
"123","ESP","tour",87.1261132301
"124","EST","cf",94.5323741
"125","EST","mar",94.5323741
"126","EST","tour",92.7750378086
"127","FIN","cf",93.69038885
"128","FIN","mar",93.69038885
"129","FIN","tour",92.7750378086
"130","FJI","cf",91.4524030064
"131","FJI","mmw",91.4524030064
"132","FJI","tour",88.4602587638
"133","FLK","cf",93.2971396621
"134","FLK","mar",93.2971396621
"135","FLK","mmw",93.2971396621
"136","FRA","cf",92.00978981
"137","FRA","mar",91.29653696
"138","FRA","mmw",92.60238725
"139","FRA","tour",94.6196355223
"140","FRA","wte",92.60238725
"141","FSM","mmw",92.9172946406
"142","GAB","cf",90.1524077524
"143","GAB","mmw",90.1434135046
"144","GAB","tour",90.1254250091
"145","GBR","cf",94.65019202
"146","GBR","mar",94.76438046
"147","GBR","mmw",94.71986125
"148","GBR","tour",92.7750378086
"149","GEO","mmw",83.53321514
"150","GHA","cf",89.63768342
"151","GHA","mar",89.63768342
"152","GHA","tour",90.646944137
"153","GIB","mmw",86.9718522345
"154","GIN","tour",90.646944137
"155","GLP","cf",91.3835505392
"156","GLP","tour",92.2125811084
"157","GMB","cf",91.3098309784
"158","GMB","mmw",91.0888686979
"159","GMB","tour",90.646944137
"160","GNQ","cf",90.1434135046
"161","GNQ","mar",90.1434135046
"162","GRC","cf",92.34646596
"163","GRC","mar",92.34646596
"164","GRC","mmw",92.34646596
"165","GRC","tour",87.1261132301
"166","GRD","cf",91.3835505392
"167","GRD","mmw",91.3835505392
"168","GRD","tour",92.2125811084
"169","GRL","mmw",93.5313455213
"170","GTM","cf",94.5324117455
"171","GTM","mar",94.5324117455
"172","GTM","mmw",98.17691733
"173","GTM","tour",95.0517220356
"174","GUF","cf",92.0471593484
"175","GUM","cf",92.9172946406
"176","GUM","mar",92.9172946406
"177","GUM","mmw",92.9172946406
"178","GUY","cf",92.0471593484
"179","GUY","mar",92.0471593484
"180","GUY","tour",92.8595335013
"181","HKG","cf",96.44286106
"182","HKG","mar",96.44286106
"183","HKG","mmw",96.44286106
"184","HKG","tour",96.1869625203
"185","HND","cf",94.5324117455
"186","HND","mar",96.05924427
"187","HND","mmw",96.89168519
"188","HND","tour",95.0517220356
"189","HRV","cf",91.65266106
"190","HRV","mmw",91.65266106
"191","HRV","tour",87.1261132301
"192","HTI","tour",92.2125811084
"193","IDN","cf",91.60810465
"194","IDN","mar",89.71423141
"195","IDN","mmw",91.60810465
"196","IDN","tour",95.3601282008
"197","IND","cf",92.9170023532
"198","IND","mar",92.9170023532
"199","IND","mmw",92.9170023532
"200","IND","tour",92.7719708467
"201","IRL","mmw",93.96243292
"202","IRL","tour",92.7750378086
"203","IRN","cf",89.51559681
"204","IRN","mar",89.51559681
"205","IRN","tour",92.7719708467
"206","IRQ","cf",88.3158118634
"207","ISL","cf",97.00833349
"208","ISL","mmw",97.00833349
"209","ISL","tour",92.7750378086
"210","ISR","tour",87.8611835987
"211","ITA","mmw",93.25815835
"212","ITA","tour",87.1261132301
"213","JAM","cf",89.43288061
"214","JAM","mmw",89.43288061
"215","JAM","tour",92.2125811084
"216","JOR","cf",87.35000038
"217","JOR","mar",87.35000038
"218","JOR","tour",87.8611835987
"219","JPN","cf",96.11577684
"220","JPN","mmw",96.01443826
"221","JPN","tour",96.1869625203
"222","KEN","cf",89.4543878916
"223","KEN","mar",89.4543878916
"224","KEN","mmw",89.4543878916
"225","KEN","tour",89.1240476647
"226","KHM","mar",94.658881671
"227","KHM","tour",95.3601282008
"228","KIR","cf",92.9172946406
"229","KIR","tour",94.0857725188
"230","KNA","cf",88.0653870763
"231","KNA","mmw",91.3835505392
"232","KNA","tour",92.2125811084
"233","KOR","cf",96.82533164
"234","KOR","mar",96.82533164
"235","KOR","tour",96.1869625203
"236","KWT","tour",87.8611835987
"237","LBN","cf",88.7704401281
"238","LBN","mar",88.7704401281
"239","LBN","tour",87.8611835987
"240","LBR","cf",91.0888686979
"241","LBR","mar",91.0888686979
"242","LBY","tour",89.8486912641
"243","LCA","cf",91.3835505392
"244","LCA","mar",91.3835505392
"245","LCA","mmw",91.3835505392
"246","LCA","tour",92.2125811084
"247","LKA","cf",94.78221716
"248","LKA","mar",94.78221716
"249","LKA","mmw",94.78221716
"250","LKA","tour",92.7719708467
"251","LTU","cf",95.6955708
"252","LTU","mar",95.6955708
"253","LTU","tour",92.7750378086
"254","LVA","cf",92.51028807
"255","LVA","mar",92.51028807
"256","LVA","tour",92.7750378086
"257","MAR","cf",90.4341802
"258","MAR","mmw",90.4341802
"259","MAR","tour",89.8486912641
"260","MDG","cf",89.4543878916
"261","MDG","mar",89.4543878916
"262","MDG","mmw",89.4543878916
"263","MDG","tour",89.1240476647
"264","MDV","cf",92.9170023532
"265","MDV","mmw",92.9170023532
"266","MDV","tour",92.7719708467
"267","MEX","cf",96.49012789
"268","MEX","mar",96.49012789
"269","MEX","mmw",96.83743521
"270","MEX","tour",95.0517220356
"271","MLT","cf",94.15204678
"272","MLT","mar",94.15204678
"273","MLT","tour",87.1261132301
"274","MMR","cf",95.0205533997
"275","MMR","mar",95.0205533997
"276","MMR","mmw",95.0205533997
"277","MMR","tour",95.3601282008
"278","MNE","tour",87.1261132301
"279","MOZ","mmw",89.4543878916
"280","MOZ","tour",89.1240476647
"281","MRT","mmw",91.0888686979
"282","MTQ","cf",91.3835505392
"283","MTQ","tour",92.2125811084
"284","MUS","cf",92.77681918
"285","MUS","mar",92.77681918
"286","MUS","mmw",92.77681918
"287","MUS","tour",89.1240476647
"288","MYS","cf",96.66031919
"289","MYS","mar",96.66031919
"290","MYS","mmw",96.66031919
"291","MYS","tour",95.3601282008
"292","MYT","cf",89.9498982319
"293","MYT","mar",89.9498982319
"294","MYT","mmw",89.4543878916
"295","NAM","mmw",62.41711597
"296","NAM","tour",74.1010224476
"297","NCL","cf",91.4524030064
"298","NCL","mmw",91.4524030064
"299","NGA","cf",91.0888686979
"300","NGA","tour",90.646944137
"301","NIC","cf",94.38056166
"302","NIC","mar",94.38056166
"303","NIC","mmw",94.687663
"304","NIC","tour",95.0517220356
"305","NIU","mmw",95.4180724194
"306","NLD","cf",96.40484101
"307","NLD","tour",94.6196355223
"308","NOR","cf",97.40274759
"309","NOR","mar",97.40274759
"310","NOR","mmw",97.40274759
"311","NOR","tour",92.7750378086
"312","NZL","cf",95.84318872
"313","NZL","mmw",95.98406936
"314","NZL","tour",95.4683241064
"315","OMN","cf",88.3158118634
"316","OMN","mmw",88.3158118634
"317","OMN","tour",87.8611835987
"318","PAK","cf",95.02436627
"319","PAK","tour",92.7719708467
"320","PAN","cf",94.1479599
"321","PAN","mmw",90.88929244
"322","PAN","tour",95.0517220356
"323","PER","cf",92.57402396
"324","PER","mar",92.57402396
"325","PER","mmw",92.57402396
"326","PER","tour",92.8595335013
"327","PHL","cf",88.49523357
"328","PHL","mmw",92.67075047
"329","PHL","tour",95.3601282008
"330","PLW","cf",92.9172946406
"331","PLW","mmw",92.9172946406
"332","PNG","mmw",91.4524030064
"333","PNG","tour",88.4602587638
"334","POL","cf",92.88330268
"335","POL","mar",92.88330268
"336","POL","tour",93.5299509699
"337","PRI","cf",88.65248227
"338","PRI","mmw",88.4502924
"339","PRI","tour",92.2125811084
"340","PRT","mmw",92.40342059
"341","PRT","tour",87.1261132301
"342","PYF","cf",90.4552115402
"343","PYF","mar",90.4552115402
"344","PYF","mmw",90.4552115402
"345","QAT","cf",88.3158118634
"346","QAT","tour",87.8611835987
"347","REU","cf",89.4543878916
"348","REU","mmw",89.4543878916
"349","REU","tour",89.1240476647
"350","ROU","cf",92.73453094
"351","ROU","mar",92.73453094
"352","ROU","tour",93.5299509699
"353","RUS","cf",92.87023049
"354","RUS","mar",92.87023049
"355","RUS","mmw",93.73418579
"356","RUS","tour",93.5299509699
"357","SAU","cf",93.8
"358","SAU","mar",93.8
"359","SAU","tour",87.8611835987
"360","SDN","cf",88.7640466285
"361","SDN","mar",88.7640466285
"362","SDN","tour",89.8486912641
"363","SEN","cf",92.6345733606
"364","SEN","mmw",91.0888686979
"365","SEN","tour",90.646944137
"366","SGP","cf",96.04853786
"367","SGP","mar",96.04853786
"368","SGP","tour",95.3601282008
"369","SHN","cf",93.2971396621
"370","SLB","mmw",91.4524030064
"371","SLB","tour",88.4602587638
"372","SLE","tour",90.646944137
"373","SLV","cf",94.11604898
"374","SLV","mar",94.11604898
"375","SLV","tour",95.0517220356
"376","SPM","mmw",93.3057881707
"377","STP","cf",90.1883847434
"378","STP","mmw",90.1434135046
"379","STP","tour",90.1254250091
"380","SUR","cf",91.6027266181
"381","SUR","mar",91.6027266181
"382","SUR","mmw",91.0963648733
"383","SUR","tour",92.8595335013
"384","SVN","cf",92.80000019
"385","SVN","mar",95.18187064
"386","SVN","mmw",95.62941661
"387","SVN","tour",87.1261132301
"388","SWE","cf",93.45672005
"389","SWE","tour",92.7750378086
"390","SYC","cf",89.619558005
"391","SYC","mar",89.619558005
"392","SYC","mmw",89.4543878916
"393","SYC","tour",89.1240476647
"394","SYR","cf",88.3158118634
"395","SYR","mar",88.3158118634
"396","SYR","tour",87.8611835987
"397","TCA","cf",91.3835505392
"398","TCA","mmw",91.3835505392
"399","TGO","cf",91.3098309784
"400","TGO","mar",91.3098309784
"401","TGO","tour",90.646944137
"402","THA","cf",97.61115779
"403","THA","mar",97.61115779
"404","THA","mmw",98.8240774
"405","THA","tour",95.3601282008
"406","TLS","cf",94.658881671
"407","TON","cf",90.4552115402
"408","TON","mar",90.4552115402
"409","TON","mmw",90.4552115402
"410","TON","tour",89.9182129511
"411","TTO","cf",93.73201151
"412","TUN","cf",85.8
"413","TUN","mar",85.8
"414","TUN","tour",89.8486912641
"415","TUR","mmw",89.03125525
"416","TUR","tour",87.8611835987
"417","TUV","cf",90.9922101293
"418","TWN","cf",96.1294196435
"419","TWN","mar",96.1294196435
"420","TWN","mmw",96.1294196435
"421","TWN","tour",96.1869625203
"422","TZA","cf",89.4543878916
"423","TZA","mar",89.4543878916
"424","TZA","mmw",89.4543878916
"425","TZA","tour",89.1240476647
"426","UKR","mmw",93.63720811
"427","UKR","tour",93.5299509699
"428","URY","cf",86.9
"429","URY","mar",89.44005062
"430","URY","mmw",89.44005062
"431","URY","tour",92.8595335013
"432","USA","tour",92.8739866742
"433","VCT","cf",91.3835505392
"434","VCT","mmw",91.3835505392
"435","VCT","tour",92.2125811084
"436","VEN","cf",83.22125089
"437","VEN","mar",83.22125089
"438","VEN","mmw",90.67173005
"439","VEN","tour",92.8595335013
"440","VGB","mmw",91.3835505392
"441","VGB","tour",92.2125811084
"442","VIR","mar",90.5544678699
"443","VIR","mmw",91.3835505392
"444","VIR","tour",92.2125811084
"445","VNM","tour",95.3601282008
"446","VUT","cf",94.5211062976
"447","VUT","tour",88.4602587638
"448","WSM","cf",91.5292087184
"449","WSM","mmw",90.4552115402
"450","YEM","cf",84.99807914
"451","YEM","tour",87.8611835987
"452","ZAF","cf",73.27426904
"453","ZAF","mmw",77.09155508
"454","ZAF","tour",74.1010224476
