"rgn_id","habitat","health"
1,"soft_bottom",1
2,"soft_bottom",0.943186582109484
3,"soft_bottom",1
4,"soft_bottom",1
5,"soft_bottom",1
6,"soft_bottom",1
7,"soft_bottom",0.945075800296877
8,"soft_bottom",0.635215984110456
9,"soft_bottom",1
10,"soft_bottom",0.585533752190096
11,"soft_bottom",1
13,"soft_bottom",1
14,"soft_bottom",0.952801525073767
15,"soft_bottom",0.814999419084036
16,"soft_bottom",1
17,"soft_bottom",1
18,"soft_bottom",1
19,"soft_bottom",0.999678257191929
20,"soft_bottom",0.883542345690871
21,"soft_bottom",0.964831061082301
24,"soft_bottom",0.790964396774626
25,"soft_bottom",0.87257438664161
26,"soft_bottom",0.888320474241562
28,"soft_bottom",1
29,"soft_bottom",1
30,"soft_bottom",1
31,"soft_bottom",1
32,"soft_bottom",1
33,"soft_bottom",1
34,"soft_bottom",1
37,"soft_bottom",1
38,"soft_bottom",1
39,"soft_bottom",0.616638823296694
40,"soft_bottom",0.865300585679221
41,"soft_bottom",1
42,"soft_bottom",1
43,"soft_bottom",1
44,"soft_bottom",0.973993587130885
45,"soft_bottom",1
46,"soft_bottom",1
47,"soft_bottom",1
48,"soft_bottom",1
49,"soft_bottom",1
50,"soft_bottom",1
51,"soft_bottom",0.984851880741781
52,"soft_bottom",1
53,"soft_bottom",0.874062663022713
54,"soft_bottom",1
55,"soft_bottom",0.849025850779038
56,"soft_bottom",0.976760514862909
57,"soft_bottom",1
58,"soft_bottom",0.974910769155618
59,"soft_bottom",0.970888141857309
60,"soft_bottom",0.670801484651675
61,"soft_bottom",0.992427072626768
62,"soft_bottom",0.909668649444823
63,"soft_bottom",0.863277529993404
64,"soft_bottom",0.642284718382913
65,"soft_bottom",0.851183315312643
66,"soft_bottom",0.84335720135302
67,"soft_bottom",1
68,"soft_bottom",1
69,"soft_bottom",1
70,"soft_bottom",1
71,"soft_bottom",1
72,"soft_bottom",1
73,"soft_bottom",0.977725046722612
74,"soft_bottom",0.80171426866377
75,"soft_bottom",1
76,"soft_bottom",0.918663388801343
77,"soft_bottom",0.995353391915032
78,"soft_bottom",1
79,"soft_bottom",1
80,"soft_bottom",1
81,"soft_bottom",1
82,"soft_bottom",1
84,"soft_bottom",0.905108828633622
85,"soft_bottom",1
86,"soft_bottom",1
88,"soft_bottom",1
89,"soft_bottom",1
90,"soft_bottom",1
92,"soft_bottom",0.979072946838636
93,"soft_bottom",1
94,"soft_bottom",1
