"sp_id","sp_type","sp_name","sp_key","rgn_type","rgn_id","rgn_name","rgn_key","cntry_id12","rgn_id12","rgn_name12","Shape_Leng","Shape_Area","area_km2","catch_pel_lb_gcs"
42,"eez","Eritrea","ERI","eez",45,"Eritrea","ERI","ERI",31,"Eritrea",40.7074305345,6.61316736534,78379.2568196,0.0827090994972969
43,"eez","Djibouti","DJI","eez",46,"Djibouti","DJI","DJI",32,"Djibouti",6.62750256438,0.580091318087,6988.12531813,0.00928849978459766
44,"eez","Yemen","YEM","eez",47,"Yemen","YEM","YEM",33,"Yemen",67.3730065019,45.3940182784,544727.24788,2.26450109946072
45,"eez","Oman","OMN","eez",48,"Oman","OMN","OMN",34,"Oman",54.7178253783,46.0842551159,536167.470983,1.91891760104569
46,"eez","Sudan","SDN","eez",49,"Sudan","SDN","SDN",35,"Sudan",22.6523307765,5.7285581142,66441.6562934,0.00770190007624478
47,"eez","Saudi Arabia","SAU","eez",50,"Saudi Arabia","SAU","SAU",36,"Saudi Arabia",110.599441982,19.2872494657,219297.237146,0.290876302312026
48,"eez","Kuwait","KWT","eez",51,"Kuwait","KWT","KWT",37,"Kuwait",10.6724743882,1.09989294302,11854.5568315,0.0652791002136655
49,"eez","Bahrain","BHR","eez",52,"Bahrain","BHR","BHR",38,"Bahrain",7.72658824881,0.687255184858,7601.46103779,0.0560514005552977
50,"eez","Pakistan","PAK","eez",53,"Pakistan","PAK","PAK",39,"Pakistan",36.3480556271,19.6096543312,221710.407374,0.558436396343168
51,"eez","United Arab Emirates","ARE","eez",54,"United Arab Emirates","ARE","ARE",40,"United Arab Emirates",34.7753064962,4.8709030096,54473.2559898,0.512172195985913
52,"eez","Azores","PRT","eez",55,"Azores","PRT","Azores",134,"Portugal",47.0502557959,98.7491103669,955823.805091,0.48288679805235
53,"eez","Cape Verde","CPV","eez",56,"Cape Verde","CPV","CPV",41,"Cape Verde",40.3434074887,67.335090817,796535.772384,1.60309159908909
54,"eez","Madeira","PRT","eez",57,"Madeira","PRT","Madeira",134,"Portugal",28.1692453049,43.8898813214,453920.705874,0.3113733000512
55,"eez","Canary Islands","ESP","eez",58,"Canary Islands","ESP","Canary Islands",133,"Spain",44.6044697907,41.2958100693,448342.894113,0.796874398689251
56,"eez","Belgium","BEL","eez",59,"Belgium","BEL","BEL",42,"Belgium",2.94517379187,0.448769693253,3469.73899686,0.0386459010001272
57,"eez","Gibraltar","GIB","eez",60,"Gibraltar","GIB","GIB",43,"Gibraltar",1.22881117217,0.042614573534,425.86112877,0.00876210011541844
58,"eez","Tunisia","TUN","eez",61,"Tunisia","TUN","TUN",44,"Tunisia",33.9755865632,10.0522628253,100471.129173,0.563017799267545
59,"eez","Morocco","MAR","eez",62,"Morocco","MAR","MAR",45,"Morocco",41.9444576463,26.526728416,275376.655505,1.06180770308012
60,"eez","Western Sahara","ESH","eez",63,"Western Sahara","ESH","ESH",46,"Western Sahara",25.964027742,22.2222733901,250881.563997,0.811933197278995
61,"eez","Mauritania","MRT","eez",64,"Mauritania","MRT","MRT",47,"Mauritania",21.8596494702,13.2612600325,155353.356649,0.714509100973955
62,"eez","Gambia","GMB","eez",65,"Gambia","GMB","GMB",48,"Gambia",12.247313466,1.88632422383,22609.4249526,0.107094199527055
63,"eez","Senegal","SEN","eez",66,"Senegal","SEN","SEN",49,"Senegal",30.9102657973,13.1642487739,157502.802799,0.791542095951736
64,"eez","Libya","LBY","eez",67,"Libya","LBY","LBY",50,"Libya",39.4508547592,34.4796911169,356904.347733,0.266006999809761
65,"eez","Malta","MLT","eez",68,"Malta","MLT","MLT",51,"Malta",13.3117082446,5.50681155353,55570.0447083,0.125015598912723
66,"eez","Latvia","LVA","eez",69,"Latvia","LVA","LVA",52,"Latvia",15.9331872843,4.28802264276,28956.5603994,5.44385156810284
67,"eez","Estonia","EST","eez",70,"Estonia","EST","EST",53,"Estonia",53.3874325758,5.65739393574,36458.0532635,5.88528359312564
68,"eez","Bulgaria","BGR","eez",71,"Bulgaria","BGR","nan",-21474836,"nan",11.4495438757,3.8775274146,35156.2681132,0.0735002000770328
69,"eez","Romania","ROU","eez",72,"Romania","ROU","ROU",55,"Romania",13.3666942052,3.3498744636,29723.7194464,0.00180990002183535
70,"eez","Russia","RUS","eez",73,"Russia","RUS","RUS",56,"Russia",2445.29083489,1965.92307096,7624285.56627,4.00286929291331
71,"eez","Georgia","GEO","eez",74,"Georgia","GEO","GEO",57,"Georgia",8.29257784374,2.50497027088,22891.877437,0.0809329994395375
72,"eez","Ukraine","UKR","eez",75,"Ukraine","UKR","UKR",58,"Ukraine",69.5234252707,15.3797676497,134869.471437,0.0507670998385584
73,"eez","Turkey","TUR","eez",76,"Turkey","TUR","TUR",59,"Turkey",120.426477513,27.2293841673,255649.829549,3.21551888988353
74,"eez","Syria","SYR","eez",77,"Syria","SYR","SYR",60,"Syria",5.20744710709,1.00933065722,10180.5781151,0.0392245003255084
75,"eez","Lebanon","LBN","eez",78,"Lebanon","LBN","LBN",61,"Lebanon",7.22451620286,1.87904470286,19266.8826239,0.0652309003891423
76,"eez","Israel","ISR","eez",79,"Israel","ISR","ISR",62,"Israel",7.05174349617,2.66646325184,27773.6086708,0.0251215000863886
77,"eez","Greece","GRC","eez",80,"Greece","GRC","GRC",63,"Greece",191.599059804,49.6307228049,493192.342668,1.34183620320342
78,"eez","Cyprus","CYP","eez",81,"Cyprus","CYP","CYP",64,"Cyprus",21.3066544912,9.6226717275,98039.1380677,0.0679006003559334
79,"eez","Albania","ALB","eez",82,"Albania","ALB","ALB",65,"Albania",10.807970657,1.19507881348,11187.4615261,0.01365300033729
80,"eez","Algeria","DZA","eez",84,"Algeria","DZA","DZA",66,"Algeria",29.6038807333,13.0683054585,128756.323888,0.607617898583412
81,"eez","Ascension","ASC","eez",85,"Ascension","ASC","Ascension",68,"British Southern Ocean Territories",21.8613879053,36.2346693809,441655.052956,0.115235198700102
82,"eez","Saint Helena","SHN","eez",86,"Saint Helena","SHN","SHN",68,"British Southern Ocean Territories",22.3479447545,37.5750699991,444911.631887,0.038997600332259
83,"eez","Trindade","BRA","eez",171,"Brazil","BRA","Trindade",122,"Brazil",22.9067105975,40.5953564461,468609.48102,0.478742400163319
84,"eez","Tristan da Cunha","TAA","eez",88,"Tristan da Cunha","TAA","Tristan da Cunha",68,"British Southern Ocean Territories",34.5660824327,78.3001762469,754671.275034,0.0481981001305394
85,"eez","South Georgia and the South Sandwich Islands","SGS","eez",89,"South Georgia and the South Sandwich Islands","SGS","SGS",68,"British Southern Ocean Territories",87.6081287584,209.437883766,1449461.50938,0.0790000002016313
86,"eez","Prince Edward Islands","ZAF","eez",90,"Prince Edward Islands","ZAF","Prince Edward Islands",75,"South Africa",28.5510552224,55.8414279723,473375.683201,0.0138484000743483
87,"eez","Crozet Islands","ATF","eez",91,"Crozet Islands","ATF","Crozet Islands",67,"French Southern Ocean Territories",32.6942647343,67.1522063741,574557.640349,0.0223822999582626
88,"eez","Amsterdam Island and Saint Paul Island","ATF","eez",92,"Amsterdam Island and Saint Paul Island","ATF","Amsterdam Island and Saint Paul Island",67,"French Southern Ocean Territories",26.337632537,52.4534572101,509021.349715,0.0765636997261026
89,"eez","Kerguelen Islands","ATF","eez",93,"Kerguelen Islands","ATF","Kerguelen Islands",67,"French Southern Ocean Territories",67.8997689363,69.737268979,567651.729555,0.0128504999048891
90,"eez","Heard and McDonald Islands","HMD","eez",94,"Heard and McDonald Islands","HMD","HMD",2,"Australian Southern Ocean Territories",31.847632593,56.4731172202,416941.135393,0.202967300853052
91,"eez","Falkland Islands","FLK","eez",95,"Falkland Islands","FLK","FLK",68,"British Southern Ocean Territories",116.791081217,71.4913838636,549953.068559,0.00835650005017669
92,"eez","Sierra Leone","SLE","eez",96,"Sierra Leone","SLE","SLE",69,"Sierra Leone",27.4359830526,13.0379907268,159409.062872,0.119762300888688
93,"eez","Liberia","LBR","eez",97,"Liberia","LBR","LBR",70,"Liberia",21.5102571944,20.0441061559,246122.367343,0.200151299104982
94,"eez","Togo","TGO","eez",98,"Togo","TGO","TGO",71,"Togo",7.45962481774,1.25679215494,15418.5744374,0.117779599735513
95,"eez","Benin","BEN","eez",99,"Benin","BEN","BEN",72,"Benin",8.36747262892,2.46510649572,30227.2073971,0.215612398339435
96,"eez","Republique du Congo","COG","eez",100,"Republique du Congo","COG","COG",73,"Republic of the Congo",9.21081817116,3.23138747484,39600.5495775,0.0376419998280471
97,"eez","Namibia","NAM","eez",101,"Namibia","NAM","NAM",74,"Namibia",38.6782742949,49.6703814413,560163.991905,0.0956591999690863
98,"eez","South Africa","ZAF","eez",102,"South Africa","ZAF","ZAF",75,"South Africa",77.1717106102,103.617307836,1066579.43216,0.522317599081325
99,"eez","Sao Tome and Principe","STP","eez",103,"Sao Tome and Principe","STP","STP",76,"Sao Tome and Principe",17.9659430008,10.6306332461,130827.274753,0.222020299887517
100,"eez","Equatorial Guinea","GNQ","eez",104,"Equatorial Guinea","GNQ","GNQ",77,"Equatorial Guinea",32.2397135343,25.0709060448,308296.855385,0.542878300921402
101,"eez","Bouvet Island","BVT","eez",105,"Bouvet Island","BVT","BVT",169,"Norway",29.7453067501,61.1533155418,441176.149239,0
102,"eez","Ghana","GHA","eez",106,"Ghana","GHA","GHA",78,"Ghana",19.9829043587,18.3364775191,225254.148659,0.616245700148866
103,"eez","Clipperton Island","CPT","eez",107,"Clipperton Island","CPT","Clipperton Island",79,"Clipperton Island",21.2848500716,35.6107446088,431274.875371,0.136291000217607
104,"eez","Bermuda","BMU","eez",108,"Bermuda","BMU","BMU",85,"British Caribbean Territories",25.2920437486,43.1533919293,450344.19605,0.069885899668152
105,"eez","Galapagos Islands","ECU","eez",137,"Ecuador","ECU","Galapagos Islands",103,"Ecuador",43.337605636,67.9373047847,835520.202869,1.41586950654164
106,"eez","Bahamas","BHS","eez",110,"Bahamas","BHS","BHS",80,"Bahamas",144.342545227,53.3425961053,595125.110903,0.04218900029613
107,"eez","Turks and Caicos Islands","TCA","eez",111,"Turks and Caicos Islands","TCA","TCA",85,"British Caribbean Territories",22.5559204437,13.4811153398,153512.884084,0.0259828999551974
108,"eez","Cuba","CUB","eez",112,"Cuba","CUB","CUB",81,"Cuba",175.229699957,31.7741035478,364055.83435,0.0206091001980531
109,"eez","Cayman Islands","CYM","eez",113,"Cayman Islands","CYM","CYM",85,"British Caribbean Territories",14.476637408,10.228456401,119096.220999,0.00366559994770796
110,"eez","Haiti","HTI","eez",114,"Haiti","HTI","HTI",82,"Haiti",33.4047114335,10.518281711,123370.945694,0.0069764999139079
111,"eez","Dominican Republic","DOM","eez",115,"Dominican Republic","DOM","DOM",83,"Dominican Republic",38.1808957195,23.0084325246,269325.988129,0.148519499999238
112,"eez","British Virgin Islands","VGB","eez",117,"British Virgin Islands","VGB","VGB",85,"British Caribbean Territories",14.7895662477,6.93197059915,80104.9046441,0.00996899972342362
113,"eez","Anguilla","AIA","eez",118,"Anguilla","AIA","AIA",85,"British Caribbean Territories",12.7171536507,7.95853151321,92174.7641974,0.0305549993536988
114,"eez","Saint Kitts and Nevis","KNA","eez",119,"Saint Kitts and Nevis","KNA","KNA",86,"Saint Kitts and Nevis",5.23281896126,0.866202407968,10206.4632983,0.00800379991851514
115,"eez","Antigua and Barbuda","ATG","eez",120,"Antigua and Barbuda","ATG","ATG",87,"Antigua and Barbuda",16.2706869776,9.24611127271,107925.303979,0.0243911002669483
116,"eez","Montserrat","MSR","eez",121,"Montserrat","MSR","MSR",85,"British Caribbean Territories",3.92455548047,0.641950729827,7586.90000468,0.00450620003743097
117,"eez","Saint Lucia","LCA","eez",122,"Saint Lucia","LCA","LCA",88,"Saint Lucia",7.92977174365,1.29342461049,15468.033881,0.0304634002083913
118,"eez","Dominica","DMA","eez",123,"Dominica","DMA","DMA",89,"Dominica",12.6956244288,2.40766454351,28585.0317581,0.047926599860657
119,"eez","Barbados","BRB","eez",124,"Barbados","BRB","BRB",90,"Barbados",15.4517817284,15.3465759257,183904.973646,0.0409036999099044
120,"eez","Grenada","GRD","eez",125,"Grenada","GRD","GRD",91,"Grenada",9.16177247729,2.17002421123,26121.3171359,0.0348877004499082
121,"eez","Trinidad and Tobago","TTO","eez",126,"Trinidad and Tobago","TTO","TTO",92,"Trinidad and Tobago",18.5469298907,6.23027709498,75326.3166731,0.0395598001373582
122,"eez","Saint Vincent and the Grenadines","VCT","eez",127,"Saint Vincent and the Grenadines","VCT","VCT",93,"Saint Vincent and the Grenadines",10.4226429167,3.02597267442,36294.0656127,0.0227328997568111
123,"eez","Panama","PAN","eez",129,"Panama","PAN","PAN",95,"Panama",79.6829410032,27.1782540513,330926.657623,0.160727098503958
124,"eez","Costa Rica","CRI","eez",130,"Costa Rica","CRI","CRI",96,"Costa Rica",46.0496758861,46.8106742658,571959.450504,0.202428801054994
125,"eez","Nicaragua","NIC","eez",131,"Nicaragua","NIC","NIC",97,"Nicaragua",51.3984137477,18.5392543125,222605.329209,0.251297901278194
126,"eez","Colombia","COL","eez",132,"Colombia","COL","COL",98,"Colombia",102.73220475,59.8573554317,726189.062223,0.184028498905864
127,"eez","Honduras","HND","eez",133,"Honduras","HND","HND",99,"Honduras",34.5281674599,18.5495852605,218569.879955,0.0213361995295054
128,"eez","El Salvador","SLV","eez",134,"El Salvador","SLV","SLV",100,"El Salvador",16.5822826989,7.77008478175,93647.3177291,0.65556110650301
129,"eez","Mexico","MEX","eez",135,"Mexico","MEX","MEX",101,"Mexico",306.730265171,285.803760635,3268727.25837,3.2016554990549
130,"eez","Guatemala","GTM","eez",136,"Guatemala","GTM","GTM",102,"Guatemala",15.6431343482,9.78609598881,117625.549879,0.12401689983526
131,"eez","Ecuador","ECU","eez",137,"Ecuador","ECU","ECU",103,"Ecuador",43.3294970715,19.2741878633,237140.308376,0.454891702560708
132,"eez","Peru","PER","eez",138,"Peru","PER","PER",104,"Peru",61.059224124,69.3631279933,833246.818024,1.77092359784991
133,"eez","Venezuela","VEN","eez",139,"Venezuela","VEN","VEN",105,"Venezuela",97.7721922192,39.1827523033,470360.989135,0.455451199382078
134,"eez","Faeroe Islands","FRO","eez",141,"Faeroe Islands","FRO","FRO",126,"Denmark",44.8956587108,46.8185425877,267834.07338,25.7965710924007
135,"eez","Iceland","ISL","eez",143,"Iceland","ISL","ISL",107,"Iceland",193.902807885,142.376230939,755964.396092,40.1508683009397
136,"eez","Jan Mayen","SJM","eez",144,"Jan Mayen","SJM","SJM",169,"Norway",39.5818281285,72.5699446684,292534.709961,1.47249800157457
137,"eez","Greenland","GRL","eez",145,"Greenland","GRL","GRL",126,"Denmark",1997.52659001,742.570526098,2276206.55675,0.885946596685826
138,"eez","Pitcairn","PCN","eez",146,"Pitcairn","PCN","PCN",108,"British Pacific Territories (Pitcairn)",34.6813846372,74.5755879593,836110.224726,0.13518710130913
139,"eez","French Polynesia","PYF","eez",147,"French Polynesia","PYF","PYF",109,"French Polynesia",154.416619674,410.872483348,4771710.01674,0.708077799051898
140,"eez","Line Group","KIR","eez",148,"Line Group","KIR","Line Group",161,"Kiribati",71.5772008617,134.63482355,1645364.31398,0.639938694416778
141,"eez","Jarvis Island","UMI","eez",149,"Jarvis Island","UMI","Jarvis Island",110,"Jarvis Island",18.5423119567,25.7283385931,316555.566303,0.0977771008588024
142,"eez","Palmyra Atoll","UMI","eez",150,"Palmyra Atoll","UMI","Palmyra Atoll",114,"USA Pacific Uninhabited Territories",23.4983381674,28.7048393435,350841.466974,0.0868908995407401
143,"eez","American Samoa","ASM","eez",151,"American Samoa","ASM","ASM",111,"USA Pacific Inhabited Territories",29.7903591204,33.8288097482,404370.433194,0.0559286004940805
144,"eez","Samoa","WSM","eez",152,"Samoa","WSM","WSM",112,"Samoa",18.4792865628,10.9716093102,131511.659347,0.0101786999123578
145,"eez","Cook Islands","COK","eez",153,"Cook Islands","COK","COK",115,"New Zealand",68.7477224903,165.387945279,1960033.62368,0.344341700543882
146,"eez","Niue","NIU","eez",154,"Niue","NIU","NIU",115,"New Zealand",19.7277432214,27.2551723386,316592.585811,0.0699947999851429
147,"eez","Tonga","TON","eez",155,"Tonga","TON","TON",113,"Tonga",41.337503446,57.5374312239,664753.941856,0.208027302180999
148,"eez","Tokelau","TKL","eez",156,"Tokelau","TKL","TKL",115,"New Zealand",21.6449252619,26.2127193908,319039.490457,0.158971300642588
149,"eez","Phoenix Group","KIR","eez",157,"Phoenix Group","KIR","Phoenix Group",161,"Kiribati",32.0703811164,60.5247708179,743055.13421,0.903163804989308
150,"eez","Howland Island and Baker Island","UMI","eez",158,"Howland Island and Baker Island","UMI","Howland Island and Baker Island",111,"USA Pacific Inhabited Territories",21.6011701209,35.3517613233,434920.048378,1.10262930207013
151,"eez","Johnston Atoll","UMI","eez",159,"Johnston Atoll","UMI","Johnston Atoll",114,"USA Pacific Uninhabited Territories",21.861409619,37.5281457877,442632.540632,0.209125200884882
152,"eez","Hawaii","USA-HI","eez",163,"United States","USA","Hawaii",116,"United States",104.893626027,220.08843449,2474583.33181,0.808968299958215
153,"eez","Wallis and Futuna","WLF","eez",161,"Wallis and Futuna","WLF","WLF",109,"French Polynesia",22.3411735549,21.7619196331,261304.838799,0.0338340998846979
154,"eez","New Zealand","NZL","eez",162,"New Zealand","NZL","NZL",115,"New Zealand",364.999121018,455.391981356,4104567.00395,0.681507700198163
155,"eez","United States","USA-48","eez",163,"United States","USA","USA",116,"United States",670.646507514,241.677676831,2440486.40225,3.26133609014309
156,"eez","Belize","BLZ","eez",164,"Belize","BLZ","BLZ",117,"Belize",24.6754582231,3.06271098034,36048.9735555,0.00171919998072553
157,"eez","Jamaica","JAM","eez",166,"Jamaica","JAM","JAM",118,"Jamaica",28.2924188572,20.7640252436,245007.938297,0.00781369988075312
158,"eez","Guyana","GUY","eez",167,"Guyana","GUY","GUY",119,"Guyana",20.0705884933,11.1757759648,136029.91454,0.0480961000715615
159,"eez","Suriname","SUR","eez",168,"Suriname","SUR","SUR",120,"Suriname",16.0834015911,10.4503834701,127521.33258,0.0166519999105367
160,"eez","French Guiana","GUF","eez",169,"French Guiana","GUF","GUF",121,"French Guiana",18.240716287,11.0881571443,135559.739331,0.0208188000376686
161,"eez","Alaska","USA-AK","eez",163,"United States","USA","Alaska",116,"United States",1108.88228773,585.899339153,3703672.32935,2.48434799838495
162,"eez","Brazil","BRA","eez",171,"Brazil","BRA","BRA",122,"Brazil",416.25677987,269.281993337,3183280.81612,4.27557820323273
163,"eez","Argentina","ARG","eez",172,"Argentina","ARG","ARG",123,"Argentina",148.095928795,129.041461347,1083544.54031,0.204930599096151
164,"eez","Uruguay","URY","eez",173,"Uruguay","URY","URY",124,"Uruguay",26.2818104892,12.9299521891,129812.729512,0.0654568008470233
165,"eez","Finland","FIN","eez",174,"Finland","FIN","FIN",125,"Finland",461.944926855,13.5269198853,79641.3713848,12.1688882285729
166,"eez","Denmark","DNK","eez",175,"Denmark","DNK","DNK",126,"Denmark",96.8866914689,14.5806760947,100848.713386,13.2767157976143
167,"eez","Germany","DEU","eez",176,"Germany","DEU","DEU",127,"Germany",64.3185898036,7.84360680177,56482.2641822,3.5185865818616
168,"eez","Netherlands","NLD","eez",177,"Netherlands","NLD","NLD",128,"Netherlands",34.6270613566,8.73352793126,64317.3911678,1.91813507709652
169,"eez","Poland","POL","eez",178,"Poland","POL","POL",129,"Poland",21.3221139736,4.48420735193,32013.9687604,4.26060533136129
170,"eez","France","FRA","eez",179,"France","FRA","FRA",130,"France",123.032620772,39.9964346973,343888.912433,5.97575750502758
171,"eez","United Kingdom","GBR","eez",180,"United Kingdom","GBR","GBR",131,"United Kingdom",325.520130339,106.87748623,725225.973539,95.9428291573642
172,"eez","Ireland","IRL","eez",181,"Ireland","IRL","IRL",132,"Ireland",116.247989963,56.7631619193,427190.776588,15.1883524862532
173,"eez","Spain","ESP","eez",182,"Spain","ESP","ESP",133,"Spain",108.612838751,60.06715358,555238.86429,6.54008368664188
174,"eez","Portugal","PRT","eez",183,"Portugal","PRT","PRT",134,"Portugal",36.1320835708,32.0745140998,311228.410275,1.05950739959022
175,"eez","Italy","ITA","eez",184,"Italy","ITA","ITA",135,"Italy",145.356757482,56.5027355999,538202.977028,1.92252589125652
176,"eez","Monaco","MCO","eez",185,"Monaco","MCO","MCO",136,"Monaco",1.79038392447,0.031554611674,284.213722743,0.0011453999672085
177,"eez","Montenegro","MNE","eez",186,"Montenegro","MNE","SCG",137,"Serbia and Montenegro",5.74225688757,0.807733116769,7454.44574484,0.0128251998817723
178,"eez","Croatia","HRV","eez",187,"Croatia","HRV","HRV",138,"Croatia",71.9112212413,6.1637778767,55441.8586119,0.177525499160402
179,"eez","Slovenia","SVN","eez",188,"Slovenia","SVN","SVN",139,"Slovenia",0.921557383759,0.0214799938624,186.335878586,0.00186130005866289
180,"eez","Lithuania","LTU","eez",189,"Lithuania","LTU","LTU",140,"Lithuania",7.22786055411,0.877950925929,6141.46896348,0.300751309590414
181,"eez","Qatar","QAT","eez",190,"Qatar","QAT","QAT",141,"Qatar",16.4921987399,2.86867419294,31857.2048262,0.133443999679293
182,"eez","Iran","IRN","eez",191,"Iran","IRN","IRN",142,"Iran",70.1960358426,14.7773563162,163119.296077,0.866778596382792
