"rgn_id","habitat","health"
3,"soft_bottom",1
2,"soft_bottom",1
1,"soft_bottom",1
4,"soft_bottom",1
94,"soft_bottom",1
5,"soft_bottom",1
6,"soft_bottom",1
7,"soft_bottom",1
8,"soft_bottom",1
9,"soft_bottom",1
10,"soft_bottom",1
11,"soft_bottom",1
14,"soft_bottom",0.946175390377
15,"soft_bottom",0.725606933915
16,"soft_bottom",1
17,"soft_bottom",1
18,"soft_bottom",1
19,"soft_bottom",1
20,"soft_bottom",0.921364481509
21,"soft_bottom",0.98465945832
24,"soft_bottom",0.981199858956
25,"soft_bottom",0.951684150704
28,"soft_bottom",1
35,"soft_bottom",1
32,"soft_bottom",1
29,"soft_bottom",1
34,"soft_bottom",1
36,"soft_bottom",1
33,"soft_bottom",1
30,"soft_bottom",1
31,"soft_bottom",1
37,"soft_bottom",1
38,"soft_bottom",1
39,"soft_bottom",1
40,"soft_bottom",1
41,"soft_bottom",0.996021604259
42,"soft_bottom",1
43,"soft_bottom",1
44,"soft_bottom",1
45,"soft_bottom",1
46,"soft_bottom",1
47,"soft_bottom",0.943172795371
48,"soft_bottom",0.952118291254
49,"soft_bottom",0.997904223373
50,"soft_bottom",0.975020160706
51,"soft_bottom",0.975638307842
52,"soft_bottom",0.904210489541
53,"soft_bottom",0.899305032562
54,"soft_bottom",1
56,"soft_bottom",0.989096178422
59,"soft_bottom",0.942006842687
60,"soft_bottom",1
61,"soft_bottom",0.94387682985
62,"soft_bottom",0.862232893006
63,"soft_bottom",0.987279566106
64,"soft_bottom",0.940426826266
65,"soft_bottom",0.884607535953
66,"soft_bottom",0.813941819112
67,"soft_bottom",1
68,"soft_bottom",0.945953783461
69,"soft_bottom",1
70,"soft_bottom",1
71,"soft_bottom",1
72,"soft_bottom",1
73,"soft_bottom",0.99425731898
74,"soft_bottom",1
75,"soft_bottom",1
76,"soft_bottom",0.861105357631
77,"soft_bottom",0.950184845189
78,"soft_bottom",0.887261458081
79,"soft_bottom",0.967429403985
80,"soft_bottom",0.917644669567
81,"soft_bottom",0.932802864661
82,"soft_bottom",0.998573899206
84,"soft_bottom",0.882317707522
93,"soft_bottom",1
91,"soft_bottom",1
92,"soft_bottom",1
89,"soft_bottom",0.986376356729
95,"soft_bottom",0.986376356729
88,"soft_bottom",0.986376356729
86,"soft_bottom",0.986376356729
85,"soft_bottom",0.986376356729
96,"soft_bottom",0.933967272404
97,"soft_bottom",0.993978038394
98,"soft_bottom",0.979809040288
100,"soft_bottom",0.89572949625
101,"soft_bottom",0.947679444502
90,"soft_bottom",0.972211724449
102,"soft_bottom",0.972211724449
103,"soft_bottom",0.992095138637
104,"soft_bottom",1
106,"soft_bottom",0.930926842793
107,"soft_bottom",1
110,"soft_bottom",1
112,"soft_bottom",1
114,"soft_bottom",0.982209960978
115,"soft_bottom",0.99074780079
116,"soft_bottom",0.983431313339
121,"soft_bottom",1
111,"soft_bottom",1
108,"soft_bottom",1
118,"soft_bottom",1
117,"soft_bottom",1
113,"soft_bottom",1
119,"soft_bottom",1
120,"soft_bottom",1
122,"soft_bottom",1
123,"soft_bottom",0.941248699187
124,"soft_bottom",1
125,"soft_bottom",1
126,"soft_bottom",1
127,"soft_bottom",1
220,"soft_bottom",1
249,"soft_bottom",1
250,"soft_bottom",1
245,"soft_bottom",1
244,"soft_bottom",1
248,"soft_bottom",1
129,"soft_bottom",0.941192353127
130,"soft_bottom",0.985135207237
131,"soft_bottom",0.994192072208
132,"soft_bottom",1
133,"soft_bottom",1
134,"soft_bottom",0.997210164085
135,"soft_bottom",0.97103060369
136,"soft_bottom",1
137,"soft_bottom",0.953081538236
138,"soft_bottom",0.936891123495
139,"soft_bottom",0.925148923945
140,"soft_bottom",0.979061664075
221,"soft_bottom",0.979061664075
143,"soft_bottom",0.842995645758
161,"soft_bottom",1
147,"soft_bottom",1
149,"soft_bottom",0.855714548769
13,"soft_bottom",0.877029548413
158,"soft_bottom",0.877029548413
151,"soft_bottom",0.877029548413
155,"soft_bottom",1
150,"soft_bottom",1
159,"soft_bottom",1
12,"soft_bottom",1
154,"soft_bottom",0.918405279603
162,"soft_bottom",0.918405279603
156,"soft_bottom",0.918405279603
153,"soft_bottom",0.918405279603
163,"soft_bottom",0.958429278325
164,"soft_bottom",0.973168662157
166,"soft_bottom",1
167,"soft_bottom",0.97200299921
168,"soft_bottom",0.990039958487
169,"soft_bottom",1
171,"soft_bottom",0.9819987002
172,"soft_bottom",0.933082320141
173,"soft_bottom",0.92342003944
174,"soft_bottom",1
141,"soft_bottom",0.903656562515
175,"soft_bottom",0.903656562515
145,"soft_bottom",0.903656562515
176,"soft_bottom",0.94656138836
177,"soft_bottom",0.912365821921
178,"soft_bottom",1
179,"soft_bottom",0.894033485818
228,"soft_bottom",0.934666605127
227,"soft_bottom",0.934666605127
180,"soft_bottom",0.934666605127
181,"soft_bottom",0.935619178413
58,"soft_bottom",0.88754394896
182,"soft_bottom",0.88754394896
55,"soft_bottom",0.897192773925
183,"soft_bottom",0.897192773925
57,"soft_bottom",0.897192773925
184,"soft_bottom",0.982434599055
186,"soft_bottom",0.972896443414
187,"soft_bottom",0.972494259699
188,"soft_bottom",0.974856467338
189,"soft_bottom",1
190,"soft_bottom",1
191,"soft_bottom",0.988029381833
192,"soft_bottom",0.999814010137
193,"soft_bottom",1
194,"soft_bottom",0.979939134188
195,"soft_bottom",1
196,"soft_bottom",0.00728914684228
197,"soft_bottom",0.867004878257
198,"soft_bottom",0.621753490292
199,"soft_bottom",1
200,"soft_bottom",0.89362771264
202,"soft_bottom",1
26,"soft_bottom",0.849098395917
203,"soft_bottom",0.849098395917
204,"soft_bottom",0.991892088857
205,"soft_bottom",0.960680890268
247,"soft_bottom",0.895471741725
206,"soft_bottom",0.895471741725
207,"soft_bottom",0.961703076958
208,"soft_bottom",0.598465048525
209,"soft_bottom",0.812670839146
210,"soft_bottom",0.79953423647
212,"soft_bottom",0.838223722733
148,"soft_bottom",0.838223722733
157,"soft_bottom",0.838223722733
213,"soft_bottom",1
214,"soft_bottom",1
216,"soft_bottom",0.962794559433
218,"soft_bottom",1
219,"soft_bottom",1
222,"soft_bottom",1
144,"soft_bottom",0.921047292093
105,"soft_bottom",0.921047292093
223,"soft_bottom",0.921047292093
224,"soft_bottom",0.840083991778
231,"soft_bottom",1
237,"soft_bottom",1
232,"soft_bottom",0.701691962123
