"rgn_id","habitat","variable","gap_fill"
1,"coral","health","adjacent and disagg2012_gap_fill"
2,"coral","health","adjacent and disagg2012_gap_fill"
3,"coral","health",NA
4,"coral","health",NA
5,"coral","health","adjacent"
6,"coral","health","georegion"
7,"coral","health","adjacent"
8,"coral","health","adjacent"
9,"coral","health","georegion"
10,"coral","health","georegion"
11,"coral","health","georegion"
12,"coral","health","georegion and disagg2012_gap_fill"
13,"coral","health","adjacent and disagg2012_gap_fill"
14,"coral","health","adjacent"
15,"coral","health","0"
16,"coral","health","0"
17,"coral","health","adjacent"
18,"coral","health","adjacent"
19,"coral","health","adjacent"
20,"coral","health",NA
21,"coral","health",NA
24,"coral","health","adjacent"
25,"coral","health","0"
26,"coral","health","adjacent and disagg2012_gap_fill"
28,"coral","health","georegion"
29,"coral","health","adjacent and disagg2012_gap_fill"
30,"coral","health","adjacent and disagg2012_gap_fill"
31,"coral","health","adjacent"
32,"coral","health","adjacent and disagg2012_gap_fill"
33,"coral","health","adjacent and disagg2012_gap_fill"
34,"coral","health","adjacent and disagg2012_gap_fill"
35,"coral","health","adjacent and disagg2012_gap_fill"
36,"coral","health","adjacent and disagg2012_gap_fill"
37,"coral","health","0"
38,"coral","health","georegion"
39,"coral","health","georegion"
40,"coral","health","georegion"
41,"coral","health","georegion"
42,"coral","health","georegion"
43,"coral","health","0"
44,"coral","health","adjacent"
45,"coral","health","georegion"
46,"coral","health","georegion"
47,"coral","health","georegion"
48,"coral","health","georegion"
49,"coral","health","adjacent"
50,"coral","health","adjacent"
51,"coral","health","georegion"
52,"coral","health","georegion"
53,"coral","health",NA
54,"coral","health","georegion"
55,"coral","health",NA
56,"coral","health",NA
57,"coral","health",NA
58,"coral","health",NA
59,"coral","health",NA
60,"coral","health",NA
61,"coral","health",NA
62,"coral","health",NA
63,"coral","health",NA
64,"coral","health",NA
65,"coral","health",NA
66,"coral","health",NA
67,"coral","health",NA
68,"coral","health",NA
69,"coral","health",NA
70,"coral","health",NA
71,"coral","health",NA
72,"coral","health",NA
73,"coral","health",NA
74,"coral","health",NA
75,"coral","health",NA
76,"coral","health",NA
77,"coral","health",NA
78,"coral","health",NA
79,"coral","health","mean of other habitats"
80,"coral","health",NA
81,"coral","health",NA
82,"coral","health",NA
84,"coral","health",NA
85,"coral","health",NA
86,"coral","health",NA
88,"coral","health",NA
89,"coral","health",NA
90,"coral","health",NA
91,"coral","health",NA
92,"coral","health",NA
93,"coral","health",NA
94,"coral","health",NA
95,"coral","health",NA
96,"coral","health",NA
97,"coral","health",NA
98,"coral","health",NA
99,"coral","health",NA
100,"coral","health",NA
101,"coral","health",NA
102,"coral","health","georegion"
103,"coral","health",NA
104,"coral","health",NA
105,"coral","health",NA
106,"coral","health",NA
107,"coral","health",NA
108,"coral","health","disagg2012_gap_fill"
110,"coral","health","0"
111,"coral","health","disagg2012_gap_fill"
112,"coral","health","0"
113,"coral","health","disagg2012_gap_fill"
114,"coral","health","adjacent"
115,"coral","health","0"
116,"coral","health","0"
117,"coral","health","disagg2012_gap_fill"
118,"coral","health","disagg2012_gap_fill"
119,"coral","health","adjacent"
120,"coral","health","adjacent"
121,"coral","health",NA
122,"coral","health","adjacent"
123,"coral","health","adjacent"
124,"coral","health","0"
125,"coral","health","adjacent"
126,"coral","health","adjacent"
127,"coral","health","adjacent"
129,"coral","health","0"
130,"coral","health","0"
131,"coral","health","adjacent"
132,"coral","health","0"
133,"coral","health","adjacent"
134,"coral","health",NA
135,"coral","health","0"
136,"coral","health",NA
137,"coral","health","adjacent"
