"rgn_name","rgn_id","product","year","tonnes"
"Albania",82,"corals",1996,315
"Albania",82,"corals",1997,87
"Albania",82,"corals",1998,221
"Albania",82,"corals",1999,100
"Albania",82,"corals",2000,27
"Albania",82,"corals",2001,45
"Albania",82,"corals",2002,78
"Albania",82,"corals",2003,44
"Albania",82,"corals",2004,77
"Albania",82,"corals",2005,19
"Albania",82,"corals",2006,14
"Albania",82,"corals",2007,0
"Albania",82,"corals",2008,50
"Albania",82,"corals",2009,16
"Albania",82,"corals",2010,0
"Albania",82,"corals",2011,104
"Albania",82,"ornamentals",2004,2
"Albania",82,"ornamentals",2005,1
"Albania",82,"ornamentals",2006,1
"Albania",82,"ornamentals",2007,0
"Albania",82,"ornamentals",2008,3
"Albania",82,"ornamentals",2009,1
"Albania",82,"ornamentals",2010,0
"Albania",82,"ornamentals",2011,0
"Albania",82,"seaweeds",2011,16
"Algeria",84,"fish_oil",2005,0
"Algeria",84,"fish_oil",2006,0
"Algeria",84,"fish_oil",2007,0
"Algeria",84,"fish_oil",2008,0
"Algeria",84,"fish_oil",2009,0
"Algeria",84,"fish_oil",2010,0
"Algeria",84,"fish_oil",2011,0
"Algeria",84,"ornamentals",2003,1
"Algeria",84,"ornamentals",2004,1
"Algeria",84,"ornamentals",2005,1
"Algeria",84,"ornamentals",2006,0
"Algeria",84,"ornamentals",2007,0
"Algeria",84,"ornamentals",2008,0
"Algeria",84,"ornamentals",2009,0
"Algeria",84,"ornamentals",2010,0
"Algeria",84,"ornamentals",2011,0
"Algeria",84,"seaweeds",1996,36
"Algeria",84,"seaweeds",1997,0
"Algeria",84,"seaweeds",1998,0
"Algeria",84,"seaweeds",1999,0
"Algeria",84,"seaweeds",2000,0
"Algeria",84,"seaweeds",2001,0
"Algeria",84,"seaweeds",2002,0
"Algeria",84,"seaweeds",2003,0
"Algeria",84,"seaweeds",2004,0
"Algeria",84,"seaweeds",2005,0
"Algeria",84,"seaweeds",2006,0
"Algeria",84,"seaweeds",2007,0
"Algeria",84,"seaweeds",2008,0
"Algeria",84,"seaweeds",2009,0
"Algeria",84,"seaweeds",2010,0
"Algeria",84,"seaweeds",2011,0
"Angola",200,"fish_oil",1997,90
"Angola",200,"fish_oil",1998,965
"Angola",200,"fish_oil",1999,690
"Angola",200,"fish_oil",2000,400
"Angola",200,"fish_oil",2001,0
"Angola",200,"fish_oil",2002,0
"Angola",200,"fish_oil",2003,922
"Angola",200,"fish_oil",2004,811
"Angola",200,"fish_oil",2005,851
"Angola",200,"fish_oil",2006,500
"Angola",200,"fish_oil",2007,0
"Angola",200,"fish_oil",2008,40
"Angola",200,"fish_oil",2009,8
"Angola",200,"fish_oil",2010,8
"Angola",200,"fish_oil",2011,659
"Angola",200,"ornamentals",2004,0
"Angola",200,"ornamentals",2005,0
"Angola",200,"ornamentals",2006,0
"Angola",200,"ornamentals",2007,0
"Angola",200,"ornamentals",2008,0
"Angola",200,"ornamentals",2009,0
"Angola",200,"ornamentals",2010,0
"Angola",200,"ornamentals",2011,0
"Antigua and Barbuda",120,"ornamentals",2011,0
"Argentina",172,"fish_oil",1987,1
"Argentina",172,"fish_oil",1988,80
"Argentina",172,"fish_oil",1989,184
"Argentina",172,"fish_oil",1990,354
"Argentina",172,"fish_oil",1991,375
"Argentina",172,"fish_oil",1992,369
"Argentina",172,"fish_oil",1993,47
"Argentina",172,"fish_oil",1994,2204
"Argentina",172,"fish_oil",1995,542
"Argentina",172,"fish_oil",1996,531
"Argentina",172,"fish_oil",1997,575
"Argentina",172,"fish_oil",1998,443
"Argentina",172,"fish_oil",1999,113
"Argentina",172,"fish_oil",2000,96
"Argentina",172,"fish_oil",2001,913
"Argentina",172,"fish_oil",2002,1249
"Argentina",172,"fish_oil",2003,1031
"Argentina",172,"fish_oil",2004,1019
"Argentina",172,"fish_oil",2005,690
"Argentina",172,"fish_oil",2006,488
"Argentina",172,"fish_oil",2007,959
"Argentina",172,"fish_oil",2008,1543
"Argentina",172,"fish_oil",2009,1015
"Argentina",172,"fish_oil",2010,1243
"Argentina",172,"fish_oil",2011,1224
"Argentina",172,"ornamentals",1987,1
"Argentina",172,"ornamentals",1988,0
"Argentina",172,"ornamentals",1989,0
"Argentina",172,"ornamentals",1990,1
"Argentina",172,"ornamentals",1991,8
"Argentina",172,"ornamentals",1992,1
"Argentina",172,"ornamentals",1993,0
"Argentina",172,"ornamentals",1994,0
"Argentina",172,"ornamentals",1995,0
"Argentina",172,"ornamentals",1996,0
"Argentina",172,"ornamentals",1997,0
"Argentina",172,"ornamentals",1998,0
"Argentina",172,"ornamentals",1999,0
"Argentina",172,"ornamentals",2000,0
"Argentina",172,"ornamentals",2001,1
"Argentina",172,"ornamentals",2002,1
"Argentina",172,"ornamentals",2003,2
"Argentina",172,"ornamentals",2004,1
"Argentina",172,"ornamentals",2005,2
"Argentina",172,"ornamentals",2006,2
"Argentina",172,"ornamentals",2007,1
"Argentina",172,"ornamentals",2008,1
"Argentina",172,"ornamentals",2009,1
"Argentina",172,"ornamentals",2010,1
"Argentina",172,"ornamentals",2011,1
"Argentina",172,"seaweeds",1991,276
"Argentina",172,"seaweeds",1992,74
"Argentina",172,"seaweeds",1993,239
"Argentina",172,"seaweeds",1994,753
"Argentina",172,"seaweeds",1995,430
"Argentina",172,"seaweeds",1996,236
"Argentina",172,"seaweeds",1997,200
"Argentina",172,"seaweeds",1998,230
"Argentina",172,"seaweeds",1999,121
"Argentina",172,"seaweeds",2000,19
"Argentina",172,"seaweeds",2001,2
"Argentina",172,"seaweeds",2002,1
"Argentina",172,"seaweeds",2003,62
"Argentina",172,"seaweeds",2004,46
"Argentina",172,"seaweeds",2005,90
"Argentina",172,"seaweeds",2006,171
"Argentina",172,"seaweeds",2007,89
